,sentence,with_sentence,without_sentence,difference
0,"Once upon a time, a mouse, a bird, and a sausage, entered into
partnership and set up house together.",3.231956625884434,3.2336918093123526,0.001735183427918674
1,"For a long time all went well;
they lived in great comfort, and prospered so far as to be able to add
considerably to their stores.",3.2402394302869975,3.2399315038348813,-0.00030792645211619174
2,"The bird’s duty was to fly daily into the
wood and bring in fuel; the mouse fetched the water, and the sausage saw
to the cooking.",3.1849600482118277,3.19103357621241,0.00607352800058214
3,"When people are too well off they always begin to long for something
new.",3.2135005707436424,3.2130441868558837,-0.00045638388775870453
4,"And so it came to pass, that the bird, while out one day, met a
fellow bird, to whom he boastfully expatiated on the excellence of his
household arrangements.",3.202879218093488,3.20369534532563,0.0008161272321420832
5,"But the other bird sneered at him for being a
poor simpleton, who did all the hard work, while the other two stayed
at home and had a good time of it.",3.2026856315200902,3.2043203095978825,0.0016346780777922731
6,"For, when the mouse had made the fire
and fetched in the water, she could retire into her little room and rest
until it was time to set the table.",3.214440694669398,3.216024844073252,0.001584149403853985
7,"The sausage had only to watch the
pot to see that the food was properly cooked, and when it was near
dinner-time, he just threw himself into the broth, or rolled in and out
among the vegetables three or four times, and there they were, buttered,
and salted, and ready to be served.",3.2182670472160217,3.220566145747217,0.002299098531195032
8,"Then, when the bird came home and
had laid aside his burden, they sat down to table, and when they had
finished their meal, they could sleep their fill till the following
morning: and that was really a very delightful life.",3.206556095418706,3.209810224847762,0.0032541294290560074
9,"Influenced by those remarks, the bird next morning refused to bring in
the wood, telling the others that he had been their servant long enough,
and had been a fool into the bargain, and that it was now time to make a
change, and to try some other way of arranging the work.",3.1921695408282256,3.1920948671125395,-7.467371568603554e-05
10,"Beg and pray
as the mouse and the sausage might, it was of no use; the bird remained
master of the situation, and the venture had to be made.",3.1867544446218203,3.187189071947977,0.0004346273261566225
11,"They therefore
drew lots, and it fell to the sausage to bring in the wood, to the mouse
to cook, and to the bird to fetch the water.",3.214718990690591,3.215762651273834,0.0010436605832433443
12,And now what happened?,3.2522071431093025,3.2499645436797233,-0.002242599429579162
13,"The sausage started in search of wood, the bird
made the fire, and the mouse put on the pot, and then these two waited
till the sausage returned with the fuel for the following day.",3.2681379097200276,3.2682980980694265,0.00016018834939890425
14,"But the
sausage remained so long away, that they became uneasy, and the bird
flew out to meet him.",3.294703704610763,3.2933842482611673,-0.0013194563495955158
15,"He had not flown far, however, when he came across
a dog who, having met the sausage, had regarded him as his legitimate
booty, and so seized and swallowed him.",3.2457629592330366,3.2423785033049404,-0.0033844559280962194
16,"The bird complained to the dog
of this bare-faced robbery, but nothing he said was of any avail, for
the dog answered that he found false credentials on the sausage, and
that was the reason his life had been forfeited.",3.2163229394207966,3.2179133971592897,0.0015904577384930896
17,"He picked up the wood, and flew sadly home, and told the mouse all he
had seen and heard.",3.254434820466441,3.255734581991695,0.0012997615252543504
18,"They were both very unhappy, but agreed to make the
best of things and to remain with one another.",3.3008142304002193,3.304964513945998,0.004150283545778954
19,"So now the bird set the table, and the mouse looked after the food and,
wishing to prepare it in the same way as the sausage, by rolling in and
out among the vegetables to salt and butter them, she jumped into the
pot; but she stopped short long before she reached the bottom, having
already parted not only with her skin and hair, but also with life.",3.2474615187872025,3.254197489420572,0.0067359706333696145
20,"Presently the bird came in and wanted to serve up the dinner, but he
could nowhere see the cook.",3.1307304210232614,3.1316078491975787,0.0008774281743173518
21,"In his alarm and flurry, he threw the wood
here and there about the floor, called and searched, but no cook was to
be found.",3.0744625765504394,3.065063057796419,-0.009399518754020342
22,"Then some of the wood that had been carelessly thrown down,
caught fire and began to blaze.",3.0872184843885093,3.1009953766472256,0.013776892258716256
23,"The bird hastened to fetch some water,
but his pail fell into the well, and he after it, and as he was unable
to recover himself, he was drowned.",0.008481605832154552,0.025920046338190634,0.01743844050603608
