,sentence,with_sentence,without_sentence,difference
0,"By the side of a wood, in a country a long way off, ran a fine stream
of water; and upon the stream there stood a mill.",2.9248694796133954,3.0110530911011604,0.08618361148776499
1,"The miller’s house was
close by, and the miller, you must know, had a very beautiful daughter.",2.9012574642368354,3.007051819929614,0.10579435569277873
2,"She was, moreover, very shrewd and clever; and the miller was so proud
of her, that he one day told the king of the land, who used to come and
hunt in the wood, that his daughter could spin gold out of straw.",2.7528694661458335,2.925375705295139,0.17250623914930552
3,"Now
this king was very fond of money; and when he heard the miller’s boast
his greediness was raised, and he sent for the girl to be brought before
him.",2.753614204713357,2.8757249187352247,0.12211071402186757
4,"Then he led her to a chamber in his palace where there was a great
heap of straw, and gave her a spinning-wheel, and said, ‘All this must
be spun into gold before morning, as you love your life.’ It was in vain
that the poor maiden said that it was only a silly boast of her father,
for that she could do no such thing as spin straw into gold: the chamber
door was locked, and she was left alone.",2.4909134825441077,2.874367379951731,0.38345389740762315
5,"She sat down in one corner of the room, and began to bewail her hard
fate; when on a sudden the door opened, and a droll-looking little man
hobbled in, and said, ‘Good morrow to you, my good lass; what are you
weeping for?’ ‘Alas!’ said she, ‘I must spin this straw into gold, and
I know not how.’ ‘What will you give me,’ said the hobgoblin, ‘to do it
for you?’ ‘My necklace,’ replied the maiden.",2.3135302814552543,2.8960279643241993,0.582497682868945
6,"He took her at her word,
and sat himself down to the wheel, and whistled and sang:

 ‘Round about, round about,
    Lo and behold!",2.7279335264603577,2.9417396788041077,0.21380615234375
7,"Reel away, reel away,
    Straw into gold!’

And round about the wheel went merrily; the work was quickly done, and
the straw was all spun into gold.",2.7479935995315463,2.983930265654649,0.2359366661231026
8,"When the king came and saw this, he was greatly astonished and pleased;
but his heart grew still more greedy of gain, and he shut up the poor
miller’s daughter again with a fresh task.",2.548009520978908,2.8395212619694616,0.29151174099055366
9,"Then she knew not what to do,
and sat down once more to weep; but the dwarf soon opened the door, and
said, ‘What will you give me to do your task?’ ‘The ring on my finger,’
said she.",2.6488535779587767,2.8688346700465424,0.21998109208776562
10,"So her little friend took the ring, and began to work at the
wheel again, and whistled and sang:

 ‘Round about, round about,
    Lo and behold!",2.801335082749736,2.900577472581924,0.09924238983218814
11,"Reel away, reel away,
    Straw into gold!’

till, long before morning, all was done again.",2.9401287295954015,3.0255102142085875,0.08538148461318595
12,"The king was greatly delighted to see all this glittering treasure;
but still he had not enough: so he took the miller’s daughter to a yet
larger heap, and said, ‘All this must be spun tonight; and if it is,
you shall be my queen.’ As soon as she was alone that dwarf came in, and
said, ‘What will you give me to spin gold for you this third time?’
‘I have nothing left,’ said she.",2.334479058539117,2.9572662851471447,0.6227872266080277
13,"‘Then say you will give me,’ said
the little man, ‘the first little child that you may have when you are
queen.’ ‘That may never be,’ thought the miller’s daughter: and as she
knew no other way to get her task done, she said she would do what he
asked.",2.8255152209051726,3.259997137661638,0.4344819167564653
14,"Round went the wheel again to the old song, and the manikin once
more spun the heap into gold.",2.9688315480025773,3.125609596488402,0.15677804848582477
15,"The king came in the morning, and, finding
all he wanted, was forced to keep his word; so he married the miller’s
daughter, and she really became queen.",2.7943684542773863,2.972201332870119,0.17783287859273278
16,"At the birth of her first little child she was very glad, and forgot the
dwarf, and what she had said.",2.9762784776834987,3.0915257872861477,0.11524730960264895
17,"But one day he came into her room, where
she was sitting playing with her baby, and put her in mind of it.",2.9757667824074074,3.0685972362879372,0.0928304538805298
18,"Then
she grieved sorely at her misfortune, and said she would give him all
the wealth of the kingdom if he would let her off, but in vain; till at
last her tears softened him, and he said, ‘I will give you three days’
grace, and if during that time you tell me my name, you shall keep your
child.’

Now the queen lay awake all night, thinking of all the odd names that
she had ever heard; and she sent messengers all over the land to find
out new ones.",2.422443743636435,3.141521406054198,0.7190776624177628
