,sentence,with_sentence,without_sentence,difference
0,"A certain father had two sons, the elder of who was smart and sensible,
and could do everything, but the younger was stupid and could neither
learn nor understand anything, and when people saw him they said:
‘There’s a fellow who will give his father some trouble!’ When anything
had to be done, it was always the elder who was forced to do it; but
if his father bade him fetch anything when it was late, or in the
night-time, and the way led through the churchyard, or any other dismal
place, he answered: ‘Oh, no father, I’ll not go there, it makes me
shudder!’ for he was afraid.",2.0655295887212644,2.5963028129489945,0.5307732242277301
1,"Or when stories were told by the fire at
night which made the flesh creep, the listeners sometimes said: ‘Oh,
it makes us shudder!’ The younger sat in a corner and listened with
the rest of them, and could not imagine what they could mean.",2.851863687047241,2.9517215677019113,0.09985788065467016
2,"‘They are
always saying: “It makes me shudder, it makes me shudder!” It does not
make me shudder,’ thought he.",2.966213142641129,3.021896526377688,0.05568338373655912
3,"‘That, too, must be an art of which I
understand nothing!’

Now it came to pass that his father said to him one day: ‘Hearken to me,
you fellow in the corner there, you are growing tall and strong, and you
too must learn something by which you can earn your bread.",2.922946810382723,2.9845908401358843,0.06164402975316108
4,"Look how your
brother works, but you do not even earn your salt.’ ‘Well, father,’ he
replied, ‘I am quite willing to learn something--indeed, if it could but
be managed, I should like to learn how to shudder.",2.89790210723877,2.9514299774169923,0.05352787017822225
5,"I don’t understand
that at all yet.’ The elder brother smiled when he heard that, and
thought to himself: ‘Goodness, what a blockhead that brother of mine is!",2.9340039171369843,2.968821003551334,0.034817086414349774
6,He will never be good for anything as long as he lives!,2.958428787858519,2.9642588397061522,0.0058300518476333
7,"He who wants to
be a sickle must bend himself betimes.’

The father sighed, and answered him: ‘You shall soon learn what it is to
shudder, but you will not earn your bread by that.’

Soon after this the sexton came to the house on a visit, and the father
bewailed his trouble, and told him how his younger son was so backward
in every respect that he knew nothing and learnt nothing.",2.8442395133261353,2.9175744224532543,0.07333490912711893
8,"‘Just think,’
said he, ‘when I asked him how he was going to earn his bread, he
actually wanted to learn to shudder.’ ‘If that be all,’ replied the
sexton, ‘he can learn that with me.",2.887090290410603,2.9221636374956685,0.03507334708506571
9,"Send him to me, and I will soon
polish him.’ The father was glad to do it, for he thought: ‘It will
train the boy a little.’ The sexton therefore took him into his house,
and he had to ring the church bell.",2.7938661063783132,2.8774605923531706,0.08359448597485741
10,"After a day or two, the sexton awoke
him at midnight, and bade him arise and go up into the church tower and
ring the bell.",2.887308969488923,2.9275417527548213,0.04023278326589841
11,"‘You shall soon learn what shuddering is,’ thought he,
and secretly went there before him; and when the boy was at the top of
the tower and turned round, and was just going to take hold of the bell
rope, he saw a white figure standing on the stairs opposite the sounding
hole.",2.6964325868192045,2.8231481396177283,0.12671555279852376
12,"‘Who is there?’ cried he, but the figure made no reply, and did
not move or stir.",2.9006662287917178,2.9425942479911744,0.041928019199456656
13,"‘Give an answer,’ cried the boy, ‘or take yourself
off, you have no business here at night.’

The sexton, however, remained standing motionless that the boy might
think he was a ghost.",2.7756036895787983,2.876310922742031,0.1007072331632326
14,"The boy cried a second time: ‘What do you want
here?--speak if you are an honest fellow, or I will throw you down the
steps!’ The sexton thought: ‘He can’t mean to be as bad as his words,’
uttered no sound and stood as if he were made of stone.",2.621796234969609,2.8380584437213705,0.2162622087517616
15,"Then the boy
called to him for the third time, and as that was also to no purpose,
he ran against him and pushed the ghost down the stairs, so that it fell
down the ten steps and remained lying there in a corner.",2.695565023539979,2.843716531133455,0.14815150759347606
16,"Thereupon he
rang the bell, went home, and without saying a word went to bed, and
fell asleep.",2.8704451210555297,2.906079622480255,0.03563450142472524
17,"The sexton’s wife waited a long time for her husband, but
he did not come back.",2.8595110285978986,2.900486848653294,0.04097582005539557
18,"At length she became uneasy, and wakened the boy,
and asked: ‘Do you know where my husband is?",2.825256035522487,2.891663547063113,0.06640751154062574
19,"He climbed up the tower
before you did.’ ‘No, I don’t know,’ replied the boy, ‘but someone was
standing by the sounding hole on the other side of the steps, and as he
would neither give an answer nor go away, I took him for a scoundrel,
and threw him downstairs.",2.6037671659763975,2.806635605406812,0.20286843943041433
20,Just go there and you will see if it was he.,2.9157380459725664,2.940568033854167,0.024829987881600513
21,"I should be sorry if it were.’ The woman ran away and found her husband,
who was lying moaning in the corner, and had broken his leg.",2.7814230954789374,2.887656169292356,0.10623307381341851
22,"She carried him down, and then with loud screams she hastened to the
boy’s father, ‘Your boy,’ cried she, ‘has been the cause of a great
misfortune!",2.756375683176183,2.89250477842071,0.13612909524452688
23,"He has thrown my husband down the steps so that he broke his
leg.",2.8969124172044833,2.9419893851902175,0.04507696798573413
24,"Take the good-for-nothing fellow out of our house.’ The father was
terrified, and ran thither and scolded the boy.",2.8181370846185243,2.910462763332886,0.09232567871436181
25,"‘What wicked tricks
are these?’ said he.",2.9254274756600727,2.9587113069122295,0.03328383125215684
26,"‘The devil must have put them into your head.’
‘Father,’ he replied, ‘do listen to me.",2.848551287560605,2.911020935389408,0.06246964782880271
27,I am quite innocent.,2.9301661595192776,2.9388636860725694,0.008697526553291812
28,"He was
standing there by night like one intent on doing evil.",2.8689558800032438,2.902424813481332,0.033468933478088214
29,"I did not know
who it was, and I entreated him three times either to speak or to go
away.’ ‘Ah,’ said the father, ‘I have nothing but unhappiness with you.",2.780593324961622,2.8863296906467184,0.10573636568509626
30,Go out of my sight.,2.9073582725237874,2.9160192008781,0.008660928354312425
31,"I will see you no more.’

‘Yes, father, right willingly, wait only until it is day.",2.825893041724983,2.8838348740256876,0.05794183230070482
32,"Then will I
go forth and learn how to shudder, and then I shall, at any rate,
understand one art which will support me.’ ‘Learn what you will,’ spoke
the father, ‘it is all the same to me.",2.7001513769426198,2.8338769092269622,0.13372553228434247
33,Here are fifty talers for you.,2.833545443406081,2.8478170613499976,0.014271617943916404
34,"Take these and go into the wide world, and tell no one from whence you
come, and who is your father, for I have reason to be ashamed of you.’
‘Yes, father, it shall be as you will.",2.6775254352103275,2.786185029469464,0.1086595942591364
35,"If you desire nothing more than
that, I can easily keep it in mind.’

When the day dawned, therefore, the boy put his fifty talers into his
pocket, and went forth on the great highway, and continually said to
himself: ‘If I could but shudder!",2.595951315825497,2.7505765119098102,0.15462519608431302
36,"If I could but shudder!’ Then a man
approached who heard this conversation which the youth was holding with
himself, and when they had walked a little farther to where they could
see the gallows, the man said to him: ‘Look, there is the tree where
seven men have married the ropemaker’s daughter, and are now learning
how to fly.",2.384954084347935,2.645127336998605,0.26017325265067015
37,"Sit down beneath it, and wait till night comes, and you will
soon learn how to shudder.’ ‘If that is all that is wanted,’ answered
the youth, ‘it is easily done; but if I learn how to shudder as fast as
that, you shall have my fifty talers.",2.4672777928734093,2.719795079263036,0.2525172863896268
38,"Just come back to me early in the
morning.’ Then the youth went to the gallows, sat down beneath it, and
waited till evening came.",2.6935976380347655,2.808643559488414,0.11504592145364834
39,"And as he was cold, he lighted himself a fire,
but at midnight the wind blew so sharply that in spite of his fire, he
could not get warm.",2.669275139820839,2.8178803624453304,0.14860522262449116
40,"And as the wind knocked the hanged men against each
other, and they moved backwards and forwards, he thought to himself:
‘If you shiver below by the fire, how those up above must freeze and
suffer!’ And as he felt pity for them, he raised the ladder, and climbed
up, unbound one of them after the other, and brought down all seven.",2.262733722762983,2.5914098611141956,0.32867613835121245
41,"Then he stoked the fire, blew it, and set them all round it to warm
themselves.",2.7044815398499873,2.7640396261745477,0.05955808632456039
42,"But they sat there and did not stir, and the fire caught
their clothes.",2.717853289074818,2.772262178879846,0.054408889805027894
43,"So he said: ‘Take care, or I will hang you up again.’ The
dead men, however, did not hear, but were quite silent, and let their
rags go on burning.",2.552331381998801,2.7060897479599686,0.15375836596116743
44,"At this he grew angry, and said: ‘If you will not
take care, I cannot help you, I will not be burnt with you,’ and he hung
them up again each in his turn.",2.5369855938806465,2.7162023897193355,0.179216795838689
45,"Then he sat down by his fire and fell
asleep, and the next morning the man came to him and wanted to have
the fifty talers, and said: ‘Well do you know how to shudder?’ ‘No,’
answered he, ‘how should I know?",2.47801501898118,2.730365216290509,0.25235019730932917
46,"Those fellows up there did not open
their mouths, and were so stupid that they let the few old rags which
they had on their bodies get burnt.’ Then the man saw that he would not
get the fifty talers that day, and went away saying: ‘Such a youth has
never come my way before.’

The youth likewise went his way, and once more began to mutter to
himself: ‘Ah, if I could but shudder!",2.283828995618533,2.6075606636379076,0.3237316680193745
47,"Ah, if I could but shudder!’ A
waggoner who was striding behind him heard this and asked: ‘Who are
you?’ ‘I don’t know,’ answered the youth.",2.582999714666924,2.7350201139724795,0.15202039930555555
48,"Then the waggoner asked: ‘From
whence do you come?’ ‘I know not.’ ‘Who is your father?’ ‘That I may
not tell you.’ ‘What is it that you are always muttering between your
teeth?’ ‘Ah,’ replied the youth, ‘I do so wish I could shudder, but
no one can teach me how.’ ‘Enough of your foolish chatter,’ said the
waggoner.",2.2124982619127693,2.684164475868343,0.4716662139555736
49,"‘Come, go with me, I will see about a place for you.’ The
youth went with the waggoner, and in the evening they arrived at an inn
where they wished to pass the night.",2.747533867007396,2.912887848400679,0.16535398139328317
50,"Then at the entrance of the parlour
the youth again said quite loudly: ‘If I could but shudder!",2.8837627988873105,2.9616526717369,0.07788987284958937
51,"If I could
but shudder!’ The host who heard this, laughed and said: ‘If that is
your desire, there ought to be a good opportunity for you here.’ ‘Ah,
be silent,’ said the hostess, ‘so many prying persons have already lost
their lives, it would be a pity and a shame if such beautiful eyes as
these should never see the daylight again.’

But the youth said: ‘However difficult it may be, I will learn it.",2.326353780632345,2.7200182792467946,0.3936644986144495
52,"For
this purpose indeed have I journeyed forth.’ He let the host have
no rest, until the latter told him, that not far from thence stood a
haunted castle where anyone could very easily learn what shuddering was,
if he would but watch in it for three nights.",2.5914402573196975,2.7940286141854744,0.20258835686577692
53,"The king had promised that
he who would venture should have his daughter to wife, and she was the
most beautiful maiden the sun shone on.",2.784808109852869,2.890231114311518,0.10542300445864905
54,"Likewise in the castle lay great
treasures, which were guarded by evil spirits, and these treasures would
then be freed, and would make a poor man rich enough.",2.7377642914605196,2.8566242171685223,0.11885992570800274
55,"Already many men
had gone into the castle, but as yet none had come out again.",2.857953610363235,2.895331868327472,0.037378257964236994
56,"Then the
youth went next morning to the king, and said: ‘If it be allowed, I will
willingly watch three nights in the haunted castle.’

The king looked at him, and as the youth pleased him, he said: ‘You may
ask for three things to take into the castle with you, but they must
be things without life.’ Then he answered: ‘Then I ask for a fire, a
turning lathe, and a cutting-board with the knife.’

The king had these things carried into the castle for him during the
day.",2.2199861333611306,2.57650818556882,0.3565220522076893
57,"When night was drawing near, the youth went up and made himself
a bright fire in one of the rooms, placed the cutting-board and knife
beside it, and seated himself by the turning-lathe.",2.6660814170430016,2.7909285725855986,0.12484715554259695
58,"‘Ah, if I could
but shudder!’ said he, ‘but I shall not learn it here either.’ Towards
midnight he was about to poke his fire, and as he was blowing it,
something cried suddenly from one corner: ‘Au, miau!",2.617179235709317,2.789610511144889,0.17243127543557168
59,"how cold we are!’
‘You fools!’ cried he, ‘what are you crying about?",2.8702128665649314,2.9191478804345823,0.048935013869650934
60,"If you are cold, come
and take a seat by the fire and warm yourselves.’ And when he had said
that, two great black cats came with one tremendous leap and sat down
on each side of him, and looked savagely at him with their fiery
eyes.",2.7356233880209926,2.875155047360355,0.1395316593393625
61,"After a short time, when they had warmed themselves, they said:
‘Comrade, shall we have a game of cards?’ ‘Why not?’ he replied, ‘but
just show me your paws.’ Then they stretched out their claws.",2.664370467410018,2.8696129476876835,0.20524248027766534
62,"‘Oh,’ said
he, ‘what long nails you have!",2.9648103684437594,3.007923154928031,0.04311278648427175
63,"Wait, I must first cut them for you.’
Thereupon he seized them by the throats, put them on the cutting-board
and screwed their feet fast.",2.8229017991286063,2.939932139778909,0.11703034065030282
64,"‘I have looked at your fingers,’ said he,
‘and my fancy for card-playing has gone,’ and he struck them dead and
threw them out into the water.",2.8132929435776064,2.9427921140471653,0.12949917046955894
65,"But when he had made away with these two,
and was about to sit down again by his fire, out from every hole and
corner came black cats and black dogs with red-hot chains, and more
and more of them came until he could no longer move, and they yelled
horribly, and got on his fire, pulled it to pieces, and tried to put
it out.",2.6286340062164215,2.894946461667813,0.26631245545139137
66,"He watched them for a while quietly, but at last when they were
going too far, he seized his cutting-knife, and cried: ‘Away with you,
vermin,’ and began to cut them down.",2.826801937071049,2.9655240732068644,0.13872213613581552
67,"Some of them ran away, the others
he killed, and threw out into the fish-pond.",2.9681283447265625,3.0346225952148433,0.06649425048828084
68,"When he came back he fanned
the embers of his fire again and warmed himself.",2.9930403729706434,3.0506395510515074,0.05759917808086401
69,"And as he thus sat, his
eyes would keep open no longer, and he felt a desire to sleep.",2.9798515514026986,3.0594043190696025,0.07955276766690389
70,"Then he
looked round and saw a great bed in the corner.",3.027556866622419,3.0683503254151447,0.04079345879272589
71,"‘That is the very thing
for me,’ said he, and got into it.",3.036623312245245,3.077021526834239,0.040398214588994286
72,"When he was just going to shut his
eyes, however, the bed began to move of its own accord, and went over
the whole of the castle.",2.948637369362786,3.024581658552235,0.07594428918944907
73,"‘That’s right,’ said he, ‘but go faster.’ Then
the bed rolled on as if six horses were harnessed to it, up and down,
over thresholds and stairs, but suddenly hop, hop, it turned over upside
down, and lay on him like a mountain.",2.7841333895717972,2.9347414957793556,0.15060810620755838
74,"But he threw quilts and pillows up
in the air, got out and said: ‘Now anyone who likes, may drive,’ and
lay down by his fire, and slept till it was day.",2.793194752422574,2.9086182649470556,0.11542351252448135
75,"In the morning the king
came, and when he saw him lying there on the ground, he thought the evil
spirits had killed him and he was dead.",2.8301002924580643,2.934921192575884,0.10482090011781953
76,"Then said he: ‘After all it is a
pity,--for so handsome a man.’ The youth heard it, got up, and said: ‘It
has not come to that yet.’ Then the king was astonished, but very glad,
and asked how he had fared.",2.662603646974018,2.841145131045971,0.1785414840719528
77,"‘Very well indeed,’ answered he; ‘one
night is past, the two others will pass likewise.’ Then he went to the
innkeeper, who opened his eyes very wide, and said: ‘I never expected to
see you alive again!",2.7069210098484024,2.8853891893246764,0.1784681794762739
78,"Have you learnt how to shudder yet?’ ‘No,’ said he,
‘it is all in vain.",2.8834460140599028,2.9317004267452544,0.04825441268535169
79,"If someone would but tell me!’

The second night he again went up into the old castle, sat down by the
fire, and once more began his old song: ‘If I could but shudder!’ When
midnight came, an uproar and noise of tumbling about was heard; at
first it was low, but it grew louder and louder.",2.5972015608602494,2.8268072023913633,0.22960564153111385
80,"Then it was quiet for
a while, and at length with a loud scream, half a man came down the
chimney and fell before him.",2.8114825190330035,2.905870886562633,0.09438836752962931
81,"‘Hullo!’ cried he, ‘another half belongs
to this.",2.8850600624844374,2.9338194390407124,0.04875937655627505
82,"This is not enough!’ Then the uproar began again, there was a
roaring and howling, and the other half fell down likewise.",2.788143497590096,2.881885966639365,0.09374246904926897
83,"‘Wait,’ said
he, ‘I will just stoke up the fire a little for you.’ When he had done
that and looked round again, the two pieces were joined together, and a
hideous man was sitting in his place.",2.663803650029236,2.906886014244413,0.24308236421517693
84,"‘That is no part of our bargain,’
said the youth, ‘the bench is mine.’ The man wanted to push him away;
the youth, however, would not allow that, but thrust him off with all
his strength, and seated himself again in his own place.",2.6808990197600684,2.8967658824202407,0.2158668626601723
85,"Then still more
men fell down, one after the other; they brought nine dead men’s legs
and two skulls, and set them up and played at nine-pins with them.",2.7616196915574083,2.8731518703856924,0.11153217882828415
86,"The
youth also wanted to play and said: ‘Listen you, can I join you?’ ‘Yes,
if you have any money.’ ‘Money enough,’ replied he, ‘but your balls are
not quite round.’ Then he took the skulls and put them in the lathe and
turned them till they were round.",2.4955565107397426,2.7735886798907763,0.2780321691510337
87,"‘There, now they will roll better!’
said he.",2.8406845274425687,2.8745719869300803,0.033887459487511595
88,‘Hurrah!,2.8940019396948675,2.905745017420801,0.011743077725933304
89,"now we’ll have fun!’ He played with them and lost some
of his money, but when it struck twelve, everything vanished from his
sight.",2.6896055420417087,2.781717611007226,0.09211206896551749
90,He lay down and quietly fell asleep.,2.84255839116208,2.8562397948183627,0.013681403656282676
91,"Next morning the king came
to inquire after him.",2.834046366203932,2.8583340517093494,0.02428768550541749
92,‘How has it fared with you this time?’ asked he.,2.8139950758745877,2.8562115952541496,0.042216519379561834
93,"‘I have been playing at nine-pins,’ he answered, ‘and have lost a couple
of farthings.’ ‘Have you not shuddered then?’ ‘What?’ said he, ‘I have
had a wonderful time!",2.6562231867625536,2.8635406630664235,0.20731747630386987
94,"If I did but know what it was to shudder!’

The third night he sat down again on his bench and said quite sadly:
‘If I could but shudder.’ When it grew late, six tall men came in and
brought a coffin.",2.688212808319802,2.85026736352741,0.16205455520760825
95,"Then he said: ‘Ha, ha, that is certainly my little
cousin, who died only a few days ago,’ and he beckoned with his finger,
and cried: ‘Come, little cousin, come.’ They placed the coffin on the
ground, but he went to it and took the lid off, and a dead man lay
therein.",2.4815003480535256,2.7106315476065466,0.22913119955302097
96,"He felt his face, but it was cold as ice.",2.8478641238506457,2.873815456868166,0.025951333017520284
97,"‘Wait,’ said he, ‘I
will warm you a little,’ and went to the fire and warmed his hand and
laid it on the dead man’s face, but he remained cold.",2.675137166341146,2.8116712341308596,0.13653406778971355
98,"Then he took him
out, and sat down by the fire and laid him on his breast and rubbed his
arms that the blood might circulate again.",2.780378643708722,2.861055264180264,0.08067662047154167
99,"As this also did no good, he
thought to himself: ‘When two people lie in bed together, they warm each
other,’ and carried him to the bed, covered him over and lay down by
him.",2.688677903667607,2.8195635143558886,0.13088561068828142
100,"After a short time the dead man became warm too, and began to move.",2.866167406168322,2.905019189557459,0.03885178338913686
101,"Then said the youth, ‘See, little cousin, have I not warmed you?’ The
dead man, however, got up and cried: ‘Now will I strangle you.’

‘What!’ said he, ‘is that the way you thank me?",2.5940394469988464,2.8152572220899352,0.22121777509108886
102,"You shall at once go
into your coffin again,’ and he took him up, threw him into it, and shut
the lid.",2.818045640504687,2.913454377859707,0.09540873735501965
103,Then came the six men and carried him away again.,2.9193198076503246,2.954919678149489,0.03559987049916424
104,"‘I cannot
manage to shudder,’ said he.",2.948916902932539,2.9860607532727284,0.0371438503401893
105,"‘I shall never learn it here as long as I
live.’

Then a man entered who was taller than all others, and looked terrible.",2.811649074802151,2.9002353348444876,0.08858626004233638
106,"He was old, however, and had a long white beard.",2.926259915922032,2.962775132274778,0.036515216352746016
107,"‘You wretch,’ cried he,
‘you shall soon learn what it is to shudder, for you shall die.’ ‘Not so
fast,’ replied the youth.",2.802052301759875,2.952543813019551,0.15049151125967608
108,"‘If I am to die, I shall have to have a say
in it.’ ‘I will soon seize you,’ said the fiend.",2.891568289431114,2.9977599227501277,0.1061916333190136
109,"‘Softly, softly, do not
talk so big.",3.0101432452815593,3.03152425935953,0.02138101407797066
