,sentence,with_sentence,without_sentence,difference
0,"In a village dwelt a poor old woman, who had gathered together a dish
of beans and wanted to cook them.",3.3285336143092104,3.468081091400376,0.13954747709116555
1,"So she made a fire on her hearth, and
that it might burn the quicker, she lighted it with a handful of straw.",3.2926993670486673,3.4604507963953957,0.16775142934672838
2,"When she was emptying the beans into the pan, one dropped without her
observing it, and lay on the ground beside a straw, and soon afterwards
a burning coal from the fire leapt down to the two.",3.1112106064618645,3.3895803677833687,0.27836976132150415
3,"Then the straw
began and said: ‘Dear friends, from whence do you come here?’ The coal
replied: ‘I fortunately sprang out of the fire, and if I had not escaped
by sheer force, my death would have been certain,--I should have been
burnt to ashes.’ The bean said: ‘I too have escaped with a whole skin,
but if the old woman had got me into the pan, I should have been made
into broth without any mercy, like my comrades.’ ‘And would a better
fate have fallen to my lot?’ said the straw.",2.3851731646755887,3.3850168818315582,0.9998437171559695
4,"‘The old woman has
destroyed all my brethren in fire and smoke; she seized sixty of them at
once, and took their lives.",3.232264799230239,3.529373767329197,0.29710896809895804
5,"I luckily slipped through her fingers.’

‘But what are we to do now?’ said the coal.",3.251416997094849,3.346113502080716,0.09469650498586679
6,"‘I think,’ answered the bean, ‘that as we have so fortunately escaped
death, we should keep together like good companions, and lest a new
mischance should overtake us here, we should go away together, and
repair to a foreign country.’

The proposition pleased the two others, and they set out on their way
together.",2.600154359879032,3.3006686302923387,0.7005142704133065
7,"Soon, however, they came to a little brook, and as there was
no bridge or foot-plank, they did not know how they were to get over
it.",3.033843431085678,3.3459796975899447,0.31213626650426685
8,"The straw hit on a good idea, and said: ‘I will lay myself straight
across, and then you can walk over on me as on a bridge.’ The straw
therefore stretched itself from one bank to the other, and the coal,
who was of an impetuous disposition, tripped quite boldly on to the
newly-built bridge.",2.1363930183371114,3.4150637295579664,1.278670711220855
9,"But when she had reached the middle, and heard the
water rushing beneath her, she was after all, afraid, and stood still,
and ventured no farther.",2.844159014813312,3.4428366128500407,0.5986775980367289
10,"The straw, however, began to burn, broke in
two pieces, and fell into the stream.",3.1804783597905586,3.413991941627881,0.23351358183732263
11,"The coal slipped after her, hissed
when she got into the water, and breathed her last.",3.176507568359375,3.4646507263183595,0.2881431579589844
12,"The bean, who had
prudently stayed behind on the shore, could not but laugh at the event,
was unable to stop, and laughed so heartily that she burst.",2.260076669546274,3.39377691806891,1.133700248522636
13,"It would
have been all over with her, likewise, if, by good fortune, a tailor who
was travelling in search of work, had not sat down to rest by the brook.",0.719693374633789,3.406464385986328,2.6867710113525387
14,"As he had a compassionate heart he pulled out his needle and thread,
and sewed her together.",0.9636849902925038,3.695988246372768,2.732303256080264
15,"The bean thanked him most prettily, but as the
tailor used black thread, all beans since then have a black seam.",1.4377074241638184,1.2035022974014282,-0.23420512676239014
