,sentence,with_sentence,without_sentence,difference
0,"There was a man who had three sons, the youngest of whom was called
Dummling,[*] and was despised, mocked, and sneered at on every occasion.",2.8117361000951777,2.9219022644352792,0.11016616434010151
1,"It happened that the eldest wanted to go into the forest to hew wood,
and before he went his mother gave him a beautiful sweet cake and a
bottle of wine in order that he might not suffer from hunger or thirst.",2.7675408257378473,2.942997337406517,0.1754565116686697
2,"When he entered the forest he met a little grey-haired old man who bade
him good day, and said: ‘Do give me a piece of cake out of your pocket,
and let me have a draught of your wine; I am so hungry and thirsty.’ But
the clever son answered: ‘If I give you my cake and wine, I shall have
none for myself; be off with you,’ and he left the little man standing
and went on.",2.5890415736607144,2.9536434691063924,0.364601895445678
3,"But when he began to hew down a tree, it was not long before he made a
false stroke, and the axe cut him in the arm, so that he had to go home
and have it bound up.",2.8396008486675126,2.9943088589585978,0.15470801029108516
4,And this was the little grey man’s doing.,2.821723721132106,2.865069722020349,0.04334600088824292
5,"After this the second son went into the forest, and his mother gave him,
like the eldest, a cake and a bottle of wine.",2.811971899022393,2.862710065382687,0.050738166360293935
6,"The little old grey man
met him likewise, and asked him for a piece of cake and a drink of wine.",2.8611595195959945,2.915992020243439,0.054832500647444604
7,"But the second son, too, said sensibly enough: ‘What I give you will be
taken away from myself; be off!’ and he left the little man standing and
went on.",2.75620665331887,2.8757124073924483,0.11950575407357844
8,"His punishment, however, was not delayed; when he had made a
few blows at the tree he struck himself in the leg, so that he had to be
carried home.",2.7448018233229328,2.886495938353159,0.14169411503022644
9,"Then Dummling said: ‘Father, do let me go and cut wood.’ The father
answered: ‘Your brothers have hurt themselves with it, leave it alone,
you do not understand anything about it.’ But Dummling begged so long
that at last he said: ‘Just go then, you will get wiser by hurting
yourself.’ His mother gave him a cake made with water and baked in the
cinders, and with it a bottle of sour beer.",2.352949495135613,2.8930571933962264,0.5401076982606132
10,"When he came to the forest the little old grey man met him likewise,
and greeting him, said: ‘Give me a piece of your cake and a drink out
of your bottle; I am so hungry and thirsty.’ Dummling answered: ‘I have
only cinder-cake and sour beer; if that pleases you, we will sit
down and eat.’ So they sat down, and when Dummling pulled out his
cinder-cake, it was a fine sweet cake, and the sour beer had become good
wine.",2.3701671499066648,2.9062824080475664,0.5361152581409017
11,"So they ate and drank, and after that the little man said: ‘Since
you have a good heart, and are willing to divide what you have, I will
give you good luck.",2.907992003393955,3.073096353499616,0.16510435010566082
12,"There stands an old tree, cut it down, and you will
find something at the roots.’ Then the little man took leave of him.",2.9506674992868915,3.1152759729969572,0.1646084737100657
13,"Dummling went and cut down the tree, and when it fell there was a goose
sitting in the roots with feathers of pure gold.",3.0238039585446246,3.167879611435091,0.14407565289046653
14,"He lifted her up, and
taking her with him, went to an inn where he thought he would stay the
night.",3.109839211047535,3.190172774930835,0.08033356388330004
15,"Now the host had three daughters, who saw the goose and were
curious to know what such a wonderful bird might be, and would have
liked to have one of its golden feathers.",2.954180534518495,3.1787243901466837,0.2245438556281889
16,"The eldest thought: ‘I shall soon find an opportunity of pulling out a
feather,’ and as soon as Dummling had gone out she seized the goose by
the wing, but her finger and hand remained sticking fast to it.",2.9488006591796876,3.2461888631184896,0.29738820393880205
17,"The second came soon afterwards, thinking only of how she might get a
feather for herself, but she had scarcely touched her sister than she
was held fast.",3.0347343491439664,3.2519227938836557,0.21718844473968923
18,"At last the third also came with the like intent, and the others
screamed out: ‘Keep away; for goodness’ sake keep away!’ But she did
not understand why she was to keep away.",2.9191526543821467,3.225436458468685,0.3062838040865383
19,"‘The others are there,’ she
thought, ‘I may as well be there too,’ and ran to them; but as soon as
she had touched her sister, she remained sticking fast to her.",2.8996544355227623,3.144749268582819,0.24509483306005686
20,"So they
had to spend the night with the goose.",3.139353373331462,3.156975112275449,0.017621738943986998
21,"The next morning Dummling took the goose under his arm and set out,
without troubling himself about the three girls who were hanging on to
it.",3.035973297306365,3.17389477688842,0.13792147958205492
22,"They were obliged to run after him continually, now left, now right,
wherever his legs took him.",3.03188728253866,3.1844713977931702,0.15258411525451043
23,"In the middle of the fields the parson met them, and when he saw the
procession he said: ‘For shame, you good-for-nothing girls, why are you
running across the fields after this young man?",2.837148366880811,3.0834890318310952,0.24634066495028417
24,"Is that seemly?’ At the
same time he seized the youngest by the hand in order to pull her away,
but as soon as he touched her he likewise stuck fast, and was himself
obliged to run behind.",2.8662359775641026,3.1531116452991452,0.2868756677350426
25,"Before long the sexton came by and saw his master, the parson, running
behind three girls.",2.965093994140625,3.1008984883626303,0.13580449422200536
26,He was astonished at this and called out: ‘Hi!,3.058687724764385,3.0742948017423113,0.015607076977926404
27,"your reverence, whither away so quickly?",3.0136895558190724,3.09811038062686,0.08442082480778756
28,"Do not forget that we have a
christening today!’ and running after him he took him by the sleeve, but
was also held fast to it.",2.8343759864267675,2.993536438604798,0.15916045217803054
29,"Whilst the five were trotting thus one behind the other, two labourers
came with their hoes from the fields; the parson called out to them
and begged that they would set him and the sexton free.",2.6959405063597623,3.0048333790676653,0.308892872707903
30,"But they had
scarcely touched the sexton when they were held fast, and now there were
seven of them running behind Dummling and the goose.",2.8656938126318567,3.009498306467563,0.14380449383570637
31,"Soon afterwards he came to a city, where a king ruled who had a daughter
who was so serious that no one could make her laugh.",2.822826418102297,2.9870709802350426,0.16424456213274574
32,"So he had put forth
a decree that whosoever should be able to make her laugh should marry
her.",2.919091293492268,3.037693298969072,0.118602005476804
33,"When Dummling heard this, he went with his goose and all her train
before the king’s daughter, and as soon as she saw the seven people
running on and on, one behind the other, she began to laugh quite
loudly, and as if she would never stop.",2.647953455463666,3.000181119509219,0.35222766404555284
34,"Thereupon Dummling asked to have
her for his wife; but the king did not like the son-in-law, and made all
manner of excuses and said he must first produce a man who could drink
a cellarful of wine.",2.7105186725484915,3.0019133995319236,0.29139472698343205
35,"Dummling thought of the little grey man, who could
certainly help him; so he went into the forest, and in the same place
where he had felled the tree, he saw a man sitting, who had a very
sorrowful face.",2.695532016999732,2.961554662352468,0.2660226453527361
36,"Dummling asked him what he was taking to heart so
sorely, and he answered: ‘I have such a great thirst and cannot quench
it; cold water I cannot stand, a barrel of wine I have just emptied, but
that to me is like a drop on a hot stone!’

‘There, I can help you,’ said Dummling, ‘just come with me and you shall
be satisfied.’

He led him into the king’s cellar, and the man bent over the huge
barrels, and drank and drank till his loins hurt, and before the day was
out he had emptied all the barrels.",2.0086871887355535,2.973802107093978,0.9651149183584247
37,"Then Dummling asked once more
for his bride, but the king was vexed that such an ugly fellow, whom
everyone called Dummling, should take away his daughter, and he made a
new condition; he must first find a man who could eat a whole mountain
of bread.",2.4784076875099394,2.8661062614305024,0.38769857392056295
38,"Dummling did not think long, but went straight into the
forest, where in the same place there sat a man who was tying up his
body with a strap, and making an awful face, and saying: ‘I have eaten a
whole ovenful of rolls, but what good is that when one has such a hunger
as I?",2.2628583187783233,2.8299051613245845,0.5670468425462611
39,"My stomach remains empty, and I must tie myself up if I am not to
die of hunger.’

At this Dummling was glad, and said: ‘Get up and come with me; you shall
eat yourself full.’ He led him to the king’s palace where all the
flour in the whole Kingdom was collected, and from it he caused a huge
mountain of bread to be baked.",1.8355555469633766,2.7931598646069005,0.9576043176435238
40,"The man from the forest stood before it,
began to eat, and by the end of one day the whole mountain had vanished.",2.3579016631504275,2.701474171764446,0.34357250861401845
41,"Then Dummling for the third time asked for his bride; but the king again
sought a way out, and ordered a ship which could sail on land and on
water.",2.1055377981516235,2.5284352222634427,0.4228974241118193
42,"‘As soon as you come sailing back in it,’ said he, ‘you shall
have my daughter for wife.’

Dummling went straight into the forest, and there sat the little grey
man to whom he had given his cake.",1.859540199746891,2.9196683922592475,1.0601281925123565
43,"When he heard what Dummling wanted,
he said: ‘Since you have given me to eat and to drink, I will give you
the ship; and I do all this because you once were kind to me.’ Then he
gave him the ship which could sail on land and water, and when the king
saw that, he could no longer prevent him from having his daughter.",3.2122661311451983,3.3851258812881095,0.17285975014291122
44,"The
wedding was celebrated, and after the king’s death, Dummling inherited
his kingdom and lived for a long time contentedly with his wife.",6.870843505859375,6.731960296630859,-0.13888320922851527
45,[*] Simpleton,6.906382083892822,1.217549204826355,-5.688832879066467
