,sentence,with_sentence,without_sentence,difference
0,"The wife of a rich man fell sick; and when she felt that her end drew
nigh, she called her only daughter to her bed-side, and said, ‘Always be
a good girl, and I will look down from heaven and watch over you.’ Soon
afterwards she shut her eyes and died, and was buried in the garden;
and the little girl went every day to her grave and wept, and was always
good and kind to all about her.",2.909507950492527,3.268074367357337,0.35856641686480994
1,"And the snow fell and spread a beautiful
white covering over the grave; but by the time the spring came, and the
sun had melted it away again, her father had married another wife.",3.1179521040482956,3.287729991566051,0.16977788751775558
2,"This
new wife had two daughters of her own, that she brought home with her;
they were fair in face but foul at heart, and it was now a sorry time
for the poor little girl.",3.0388746546445637,3.1798047575044803,0.14093010285991658
3,"‘What does the good-for-nothing want in the
parlour?’ said they; ‘they who would eat bread should first earn it;
away with the kitchen-maid!’ Then they took away her fine clothes, and
gave her an old grey frock to put on, and laughed at her, and turned her
into the kitchen.",2.893064471185601,3.2351141946003965,0.34204972341479545
4,"There she was forced to do hard work; to rise early before daylight, to
bring the water, to make the fire, to cook and to wash.",3.0578475215517242,3.172035290948276,0.11418776939655162
5,"Besides that,
the sisters plagued her in all sorts of ways, and laughed at her.",3.1410221169996464,3.193579343285891,0.052557226286244596
6,"In the
evening when she was tired, she had no bed to lie down on, but was made
to lie by the hearth among the ashes; and as this, of course, made her
always dusty and dirty, they called her Ashputtel.",2.981083039314516,3.2282898605510755,0.24720682123655946
7,"It happened once that the father was going to the fair, and asked his
wife’s daughters what he should bring them.",3.0946997618063903,3.2077906681941104,0.11309090638772012
8,"‘Fine clothes,’ said the
first; ‘Pearls and diamonds,’ cried the second.",3.095675613326899,3.1998211537458263,0.10414554041892732
9,"‘Now, child,’ said he
to his own daughter, ‘what will you have?’ ‘The first twig, dear
father, that brushes against your hat when you turn your face to come
homewards,’ said she.",2.9302716775213726,3.235245738144062,0.30497406062268917
10,"Then he bought for the first two the fine clothes
and pearls and diamonds they had asked for: and on his way home, as he
rode through a green copse, a hazel twig brushed against him, and almost
pushed off his hat: so he broke it off and brought it away; and when he
got home he gave it to his daughter.",2.7770944369041315,3.2370483915684587,0.4599539546643272
11,"Then she took it, and went to
her mother’s grave and planted it there; and cried so much that it was
watered with her tears; and there it grew and became a fine tree.",3.0197300502232145,3.233200135522959,0.21347008529974465
12,"Three
times every day she went to it and cried; and soon a little bird came
and built its nest upon the tree, and talked with her, and watched over
her, and brought her whatever she wished for.",3.0178012535220287,3.265109202900871,0.24730794937884237
13,"Now it happened that the king of that land held a feast, which was to
last three days; and out of those who came to it his son was to choose
a bride for himself.",3.085578001686609,3.2899766599573574,0.20439865827074843
14,"Ashputtel’s two sisters were asked to come; so they
called her up, and said, ‘Now, comb our hair, brush our shoes, and tie
our sashes for us, for we are going to dance at the king’s feast.’
Then she did as she was told; but when all was done she could not help
crying, for she thought to herself, she should so have liked to have
gone with them to the ball; and at last she begged her mother very hard
to let her go.",2.67221022178532,3.3242416550255243,0.6520314332402042
15,"‘You, Ashputtel!’ said she; ‘you who have nothing to
wear, no clothes at all, and who cannot even dance--you want to go to
the ball?",3.089652531473671,3.3164352073747443,0.22678267590107337
16,"And when she kept on begging, she said at last, to get rid of
her, ‘I will throw this dishful of peas into the ash-heap, and if in
two hours’ time you have picked them all out, you shall go to the feast
too.’

Then she threw the peas down among the ashes, but the little maiden ran
out at the back door into the garden, and cried out:

 ‘Hither, hither, through the sky,
  Turtle-doves and linnets, fly!",2.5123586041435697,3.307476982573448,0.7951183784298781
17,"Blackbird, thrush, and chaffinch gay,
  Hither, hither, haste away!",2.6804160234219063,2.910118727388972,0.2297027039670656
18,"One and all come help me, quick!",2.4922984730113638,2.5518041316699605,0.059505658658596694
19,"Haste ye, haste ye!--pick, pick, pick!’

Then first came two white doves, flying in at the kitchen window; next
came two turtle-doves; and after them came all the little birds under
heaven, chirping and fluttering in: and they flew down into the ashes.",2.0153122430098684,2.4914304070723685,0.47611816406250007
20,"And the little doves stooped their heads down and set to work, pick,
pick, pick; and then the others began to pick, pick, pick: and among
them all they soon picked out all the good grain, and put it into a dish
but left the ashes.",2.0901527246498963,2.498924666915197,0.40877194226530067
21,"Long before the end of the hour the work was quite
done, and all flew out again at the windows.",2.1186210311247495,2.247817901427856,0.12919687030310634
22,"Then Ashputtel brought the dish to her mother, overjoyed at the thought
that now she should go to the ball.",1.9884991626662902,2.0455080821332206,0.05700891946693032
