,sentence,with_sentence,without_sentence,difference
0,"Once upon a time there was a dear little girl who was loved by everyone
who looked at her, but most of all by her grandmother, and there was
nothing that she would not have given to the child.",3.131819977336568,3.291841314080056,0.16002133674348817
1,"Once she gave her a
little cap of red velvet, which suited her so well that she would never
wear anything else; so she was always called ‘Little Red-Cap.’

One day her mother said to her: ‘Come, Little Red-Cap, here is a piece
of cake and a bottle of wine; take them to your grandmother, she is ill
and weak, and they will do her good.",3.00849045335504,3.310369921432616,0.30187946807757626
2,"Set out before it gets hot, and
when you are going, walk nicely and quietly and do not run off the path,
or you may fall and break the bottle, and then your grandmother will
get nothing; and when you go into her room, don’t forget to say, “Good
morning”, and don’t peep into every corner before you do it.’

‘I will take great care,’ said Little Red-Cap to her mother, and gave
her hand on it.",2.770086258804242,3.2763994444219557,0.5063131856177137
3,"The grandmother lived out in the wood, half a league from the village,
and just as Little Red-Cap entered the wood, a wolf met her.",3.063297504017253,3.182023849797023,0.11872634577976982
4,"Red-Cap
did not know what a wicked creature he was, and was not at all afraid of
him.",3.088876721582985,3.18125619715394,0.09237947557095527
5,"‘Good day, Little Red-Cap,’ said he.",3.120105015246617,3.1500644086093303,0.02995939336271336
6,"‘Thank you kindly, wolf.’

‘Whither away so early, Little Red-Cap?’

‘To my grandmother’s.’

‘What have you got in your apron?’

‘Cake and wine; yesterday was baking-day, so poor sick grandmother is to
have something good, to make her stronger.’

‘Where does your grandmother live, Little Red-Cap?’

‘A good quarter of a league farther on in the wood; her house stands
under the three large oak-trees, the nut-trees are just below; you
surely must know it,’ replied Little Red-Cap.",2.4983011881510415,3.22998205114294,0.7316808629918983
7,The wolf thought to himself: ‘What a tender young creature!,3.181194883404356,3.2331401940548057,0.051945310650449716
8,"what a nice
plump mouthful--she will be better to eat than the old woman.",3.1019980855507425,3.247559077196782,0.14556099164603964
9,"I must
act craftily, so as to catch both.’ So he walked for a short time by
the side of Little Red-Cap, and then he said: ‘See, Little Red-Cap, how
pretty the flowers are about here--why do you not look round?",2.8140356904031836,3.1512723855036535,0.33723669510046994
10,"I believe,
too, that you do not hear how sweetly the little birds are singing; you
walk gravely along as if you were going to school, while everything else
out here in the wood is merry.’

Little Red-Cap raised her eyes, and when she saw the sunbeams dancing
here and there through the trees, and pretty flowers growing everywhere,
she thought: ‘Suppose I take grandmother a fresh nosegay; that would
please her too.",2.4787063099979574,3.145488398267293,0.6667820882693358
11,"It is so early in the day that I shall still get there
in good time’; and so she ran from the path into the wood to look for
flowers.",2.579363815183562,2.7860226514862805,0.20665883630271864
