,label,sentence
0,1,"Na svetu se dogajajo mnogokrat stvari, katerim se zelo čudimo."
1,1,"Tako se je nekoč pripetilo, da je žena dobila naenkrat sedem dečkov."
2,1,Vsi so živeli in se razvijali prav krepko.
3,1,Za nekoliko let pa se ji je rodila še hčerka.
4,1,"Oče teh otročičev je bil jako priden in spreten delavec, zato so mu ljudje radi dajali kaj zaslužiti, ako so rabili ročnega dela."
5,1,"Tako je pošteno preživljal svojo mnogobrojno družinico, pa še toliko pridobival, da je njegova marljiva gospodinja na stran devala kak novčič za silo, ker je natanjčno in vestno uravnavala vse domače potrebe."
6,1,"Toda oče je umrl v najboljših letih in ubogo vdovo je jela stiskati beda, kajti ni si mogla prislužiti toliko."
7,1,da bi bila redila in oblačila svojih osmero otrok.
8,1,Dečki so rastli kakor gobe po dežju in so potrebovali vedno več.
9,1,"Na veliko žalost svoje matere so postali vedno razuzdanejši, divji in hudobni."
10,1,"Uboga ženica je komaj prenašala, kar jo je skrbelo in težilo."
11,1,"Rada bi bila vzgojila svoje otročiče, da bi bili dobri in pobožni, a pomagala ni ne strogost, ne dobrota, dečkom je srce bilo in ostalo otrpnjeno."
12,1,"Zato je rekla nekoč, ko jo je minula vsa potrpežljivost: ,,0, hudobni vi dečki, naj ljubše bi mi bilo, da ste črni krokarji in da odleti te proč od tukaj in da bi vas ne videla nikdar več."""
13,1,"Komaj mati to izusti, izpremeni se vseh sedem dečkov v krokarje, ki zlete skozi okno in izginejo."
14,1,"Zdaj je mati s svojo jedino hčerko živela mirno in zadovoljno in zaslužili ste si več, nego ste potrebovali."
15,1,"In hčerka je postala zala, dobra in vljudna deklica."
16,1,"Za nekoliko let pa ste obe, mati in hčerka, srčno hrepeneli po sedmerih bratih in sta se pogovarajali o njih ter jih objokovale, rekoč, da bi se bratje vender zopet vrnili in bili dobri mladeniči; kako bi si potem opomogli s svojim delom in kako veselo bi živeli med seboj!"
17,1,"In ker je deklica čim dalje srčnejše hrepenela po svojih bratih, reče nekoč materi: ""Draga mati, dovoli mi, da odpotujem in poiščem brate; hočem jih pripraviti na pot poštenja in odvaditi zlobnosti."
18,1,"Na starost naj ti bodo v čast in veselje!"""
19,1,"Mati ji nato reče:

""Blaga hčerka, ne smem in nočem ti braniti tega dela; tvoja želja je tudi moja želja, pojdi po svetu in Bog' bodi s teboj!"""
20,1,"Nato ji je dala majhen zlat prstan, ki ga je že kot otrok nosila na prstu, ko so se bratje prelevili v krokarje."
21,1,"Dekle se takoj odpravi in gre dalječ dalječ proč, a dolgo ne more zaslediti bratov ."
22,1,"Nekoč pride do jako visoke gore, na vrhu je stala mala hišica."
23,1,"Da bi se nekoliko počila, sede ob vznožju v travo in zre premišljevaje vedno gori na hišico."
24,1,"Zdela se ji je zdaj kakor tičje gnezdo, kajti bila je siva, kakor da bi bila zložena iz kamenčkov in ila, zdaj se ji je zopet videla kakor človeško bivališče."
25,1,"Mislila je: Kaj, ko bi tu gori stanovali moji bratje?"
26,1,In motila se ni.
27,1,"Kmalu izleti sedem krokarjev iz hišice, in to je še bolj potrdilo njeno domnevanje."
28,1,Vesela se dvigne in poda v breg.
29,1,"Pot pa, ki je vodila do vrha, je bila potlakana s čudnimi, steklenogladkimi kameni, da je vsakokrat, ko je z velikim trudom prišla nekoliko navzgor, podrsnila in padla nazaj."
30,1,"Vsa potrta ni vedela, kaj bi storila, da bi prišla do vrha."
31,1,"V tem zazre lepo belo gos ter si misli, ko bi le imela njene peruti, potem bi bila kmalu gori."
32,1,"Zdaj zopet ugiba, da li bi jej ne mogla odrezati peruti?"
33,1,Potem bi ji bilo pomagano.
34,1,"Vjame torej lepo gos, odreže ji peruti in nogi in si oboje prišije na život."
35,1,"In glej, ko poskuša leteti, šlo je jako ročno, lahko in dobro, in če se je utrudila pri letanju, tekala je nekaj časa z gosjima nogama, ne da bi se ji kdaj zdrsnilo."
36,1,Tako je prišla naglo in srečno do cilja toliko zaželjenega.
37,1,"Na vrh dospevši, stopi takoj v hišico, pa hišica je neznano majhna."
38,1,"Notri je stalo sedem jako majhnih mizic, sedem stolcev, sedem posteljic, in sedem oknic je razsvitljevalo sobico."
39,1,"V peči je stalo sedem skledic, v njih so bile pečene ptičice in ocvrta jajčka."
40,1,"Dobra sestrica je bila zelo utrujena vsled dolgega potovanja, ter se je veselila, da je mogla malo počivati, tudi je bila že lačna."
41,1,"Vzame torej sedem skledic iz peči in zavžije iz vsake nekoliko hrane, vsede se na vsak stolček, po leži malo v vsaki posteljici, in na zadnji posteljici pa zaspi in leži tako dolgo, da je vseh sedem bratov prišlo domov."
42,1,"Vsak je priletel skozi svoje oknice v hišico, vzel svojo skledico iz peči, da bi bil jedel; a takoj so zapazili, da si je kdo že postregel."
43,1,"Zdaj so hoteli spat iti, a našli so svoja ležišča premaknjena, in eden bratov glasno zakriči rekoč : ""Joj, kakšna deklica leži v moji posteljici !"""
44,1,Drugi bratje naglo priskočijo in gledajo začudeni spečo deklico.
45,1,"Na to pravijo drug za drugim: ,,0, da bi ta vender bila naša sestrica!"""
46,1,"In zopet se oglasi drug za drugim poln radosti: ""Da, ta je naša sestrica, da, ta je!"
47,1,"Take laske je imela in taka ustica, in prav tak prstanček je nosila na kazalcu, ka¬koršnega ima zdaj na mezincu!"""
48,1,"In vsi so vri¬skali ter poljubovali sestrico; ona pa je spala tako trdno, da se dolgo ni zbudila."
49,1,"Končno pa deklica odpre oči in vidi, da sedmero bratov sedi krog njene postelje."
50,1,"Zdaj reče: ,,0, bodite srčno pozdravljeni, ljubi moji bratje, hvala Bogu, da sem vas vender našla; zaradi vas storila sem dolgo dolgo pot, da vas rešim iz prognanstva, ako se je vaše srce kaj ublažilo, da ne bodete več žalili svoje matere, da bodete z nama delali marljivo na čast in veselje svoje priletne matere."""
51,1,"Med tem govorom so bratje bridko jokali ter obljubili:

""Predraga sestra!"
52,1,"da, dobri hočemo biti in nikdar več ne žaliti matere; oh, prestali smo kot krokarji mnogo gorja, in predno smo si zgradili to hišico, umirali smo od gladu in bede."
53,1,"Pridružilo se je še kesanje, ki nas je mučilo noč in dan, kajti žreti smo morali mrtvaška trupla ubogih obsojencev in to nas je vedno spominjalo na grozoviti konec grešnika. """
54,1,"Sestra je plakala od radosti, da so se bratje spokorili ter govorili tako ginljivo in pobožno."
55,1,"""O!"""
56,1,"je vzkliknila, ""zdaj je vse poravnano; ko pridete domov, in bode mati čula, da ste se poboljšali, odpustila vam bode iz vsega srca in vas prerodila zopet v ljudi."""
57,1,"Ko so se bratje s sestrico odpravljali, da bi se vrnili na svoj dom, odprli so leseno omarico ter rekli: ""Mila sestra, na!"
58,1,"vzemi te krasne zlate prstane z leskečimi kamenci, ki smo jih našli tu in tam na svojih izletih; stre si jih v svoj predpasnik in odnesi na dom; žnjimi bomo kot ljudje obogateli."
59,1,"Kot krokarji smo jih nabirali zaradi njih blestečega leska. """
60,1,"Sestrica stori tako, kakor hočejo bratje, in krasni lišp jo neizrekljivo veseli."
61,1,"Potovaje proti domu poneso krokarski bratje zdaj jeden, zdaj drugi sestrico na svojih perutih, dokler ne pridejo do materinega bivališča."
62,1,Tu zletijo skozi okno v hišico ter prosijo mater odpuščanja.
63,1,"obljubovaje, da hočejo v bodočnosti biti pridni in dobri otroci."
64,1,Tudi sestra prosi zanje in mati vsa srečna in vesela prizanese vse svojim sinovom.
65,1,"V tem se izpremene zopet v ljudi, v prav zale, vrle mladeniče ene velikosti in jednake ljubeznivosti."
66,1,Hvaležno objemajo in poljubujejo dobro mamico in milo sestrico.
67,1,"Kmalu potem se je vseh sedem bratov oženilo, osnubili so mlada in priljudna dekleta, zgradili si veliko, krasno hišo, kajti za svoje dragocenosti so dobili prav obilo denarja in prva slovesnost v novem poslopju je bila sed¬mera poroka in imenitna svatba."
68,1,"Potem je tudi sestra vzela vrlega moža, a je morala na prigovaJjanje in prošnjo svojih bratov ostati pri njih pod isto streho."
69,1,"Tako je učakala dobra mamica premnogo radosti pri svojih otrocih, ki so ji ljubeznivo stregli in jo otroško spoštovali do pozne starosti."
