,sentence,with_sentence,without_sentence,difference,label
0,"Bila je nekoč majhna, srčkana deklica, ki jo je vsakdo vzljubil, če ga je le pogledala.",2.70778678287072,2.748061380837739,0.040274597967019155,1
1,Najrajši pa jo je imela njena babica.,2.7454703909451843,2.761011092389216,0.015540701444031857,1
2,"Ta sploh ni vedela, kaj vse bi ji dala.",2.759482655356679,2.7815047995712057,0.02202214421452675,1
3,Nekoč ji je podarila kapico iz rdečega žameta.,2.7660118135218883,2.7784050406282965,0.012393227106408222,1
4,"Ker ji je tako ljubko pristajala in ker tudi sama ni hotela nositi nič drugega več, so ji rekli kar Rdeča kapica.",2.7998041526903066,2.842098507667032,0.0422943549767254,1
5,"Nekega dne ji je rekla mama: »Rdeča kapica, na kos pogače in steklenico vina in nesi to naši babici.",2.7574510161588837,2.8507555568408316,0.09330454068194793,1
6,Babica je bolna in slaba in to ji bo dobro delo.,2.8243035328651276,2.857175182382404,0.0328716495172765,1
7,Pokrepčalo jo bo.,2.8150799338730947,2.8276578985932006,0.01257796472010586,1
8,"Le hitro se odpravi, da ne bo prevroče.",2.7979537744841507,2.8226505261288874,0.024696751644736725,1
9,"In ko prideš v gozd, hodi lepo naravnost in ne tekaj po stranskih stezah, da ne boš padla in razbila steklenice, tako bi babica ničesar ne dobila.",2.7279607321652066,2.8489243145729035,0.12096358240769689,1
10,"In ko vstopiš v sobo, ne pozabi voščiti dobro jutro in ne kukaj prej po vseh kotih in kotičkih.« »Vse bom napravila lepo v redu, kakor je treba,« je rekla Rdeča kapica in dala mami roko.",2.701298907520325,2.8451089833163956,0.14381007579607052,1
11,"Babica pa je imela hišico dve uri daleč od vasi, sredi nekega gozda.",2.776892885586425,2.8171889560397885,0.04029607045336325,1
12,"Ko je Rdeča kapica prišla v hosto, je srečala volka.",2.7879370500289764,2.801477451297254,0.013540401268277602,1
13,"Ker ni vedela, kakšna huda zver je to, se ga ni bala.",2.8078359489385067,2.8408017249267936,0.03296577598828687,1
14,"»Dobro jutro, Rdeča kapica,« jo je nagovoril volk.",2.8216281059093045,2.838599183505639,0.01697107759633454,1
15,"»Dobro jutro, volk.« »Kam pa že tako zgodaj, Rdeča kapica?« »K babici sem namenjena.« »Kaj pa imaš v košarici?« 

»Kos pogače in steklenico vina.",2.7973800359987746,2.9375781888276142,0.14019815282883963,1
16,"Včeraj smo pekli, pa naj se babica, ki je bolna in slaba, malo posladka in Pokrepča s tem.« »Rdeča kapica, kje pa stanuje tvoja babica?« »Kakšne četrt ure je še.",2.666776334113191,2.844332717106729,0.17755638299353826,1
