,sentence,with_sentence,without_sentence,difference,label
0,"Bil je človek, ki je imel hčer, ki so ji rekli Brihtna Urška.",2.6965417823638305,2.7249427397088355,0.02840095734500503,1
1,"Ko je odrasla, je rekel oče: »Omožimo jo.« »Saj,« je rekla mati, »ko bi le prišel kdo, ki bi jo hotel vzeti.« Nazadnje je od daleč prišel nekdo, Janez po imenu, in jo zasnubil, a s pogojem, da je Brihtna Urška tudi resnično pametna.",2.519429747333151,2.6996306371375822,0.18020088980443116,1
2,"»O,« je rekel oče, »ta ima soli v glavi.« Mati pa je dostavila: »Ah, ta vidi, kako veter teče po cesti, sliši, kako muhe kašljajo.« »No,« je rekel Janez, »če ni zares pametna, je rajši ne vzamem.« Ko so potem sedli za mizo in jedli, je rekla mati: »Stopi, Urška, v klet in prinesi piva.« Brihtna Urška je vzela vrč s stene, šla v klet in med potjo neutrudno klepala s pokrovom, da bi ji hitreje minil čas.",2.3329339655312906,2.6901247504481747,0.35719078491688405,1
3,"Ko je bila spodaj, je prinesla pručko in jo postavila pred sod, da se ji ne bi bilo treba upogibati, pri čemer bi jo lahko začel boleti križ in bi se ji celo poškodoval.",2.707159960120293,2.8013737251569037,0.09421376503661083,1
4,Nato je postavila vrč predse in odprla pivo.,2.7708755773735856,2.780438500044201,0.009562922670615315,1
5,"Medtem ko je pivo teklo, je ogledovala stene od tal do vrha, da ni pustila svojih oči brez dela.",2.7281726056240796,2.7910181419136597,0.06284553628958012,1
6,"Po dolgem ogledovanju sem in tja je zagledala ravno nad seboj kljuko v stropu, ki so jo nepazljivi zidarji pozabili tam.",2.7426066525082877,2.8264034467628707,0.08379679425458297,1
7,"Pametna Urška je začela jokati, govoreč: »Če vzamem Janeza in dobiva otroka in bo ta velik in pošljeva otroka v klet točit pivo, mu lahko pade kljuka na glavo in ga ubije.« 

Tako je sedela in jokala in na vse pretege vreščala zaradi nesreče, ki bi se mogla zgoditi.",2.3696568265874336,2.6961568196614585,0.3264999930740249,1
8,"Tisti zgoraj so čakali pijače, Brihtne Urške pa le ni bilo od nikoder.",2.6616716527227147,2.7270890420942164,0.06541738937150177,1
9,"Zato je gospodinja ukazala dekli: »Pojdi no v klet in poglej, kje tiči Urška.« Dekla je šla in jo našla, kako sedi pred sodom in se na ves glas dere.",2.4830157508148005,2.6085062787576687,0.1254905279428682,1
10,"»Zakaj pa jokaš, Urška?« jo vpraša dekla.",2.678585949172062,2.7155375081704434,0.03695155899838154,1
11,"»Jojmene,« je odgovorila, »kako bi ne jokala?",2.692333689637827,2.7444201340857646,0.05208644444793764,1
12,"Če vzamem Janeza in dobiva otroka in bo ta velik in bo moral točiti pivo, mu nemara pade kljuka na glavo in ga ubije.« Nato reče dekla: »Kako je pametna naša Urška!« sede zraven nje in začne tudi sama jokati zaradi nesreče.",2.6336947701918056,2.811966356504436,0.17827158631263051,1
13,"Čez nekaj časa, ko dekle ni bilo nazaj in so bili zgoraj žejni in željni pijače, je gospodar rekel hlapcu: »Stopi no še ti v klet in poglej, kje sta ostali Urška in dekla.« Hlapec je šel in tam sta sedeli Brihtna Urška in dekla ter skupaj jokali.",2.52946345282516,2.7335548644889394,0.20409141166377953,1
14,»Zakaj pa jokata?« je vprašal.,2.8454548912875985,2.862260145078279,0.016805253790680652,1
15,"»Jojmene,« je rekla Urška, »kaj bi ne jokala?",2.81247319813498,2.8202389166978543,0.007765718562874113,1
