,sentence,with_sentence,without_sentence,difference,label
0,"Neki ovčarski pes ni imel dobrega gospodarja, ampak tako slabega, da je stradal pri njem.",2.6427972632718375,2.678604064696285,0.0358068014244477,1
1,"Ko ni mogel več vzdržati, je odšel ves žalosten po svetu.",2.6447537390099387,2.6702050880797654,0.025451349069826712,1
2,"Na cesti ga je srečal vrabec in ga vprašal: »Kaj pa ti je, bratec kosmati, da si tako žalosten?« »Lačen sem,« je rekel pes, »in nimam kaj jesti.« »Pojdi z menoj, brate, v mesto, pa se boš nasitil,« je dejal vrabec.",2.5409543866190343,2.6877568760405106,0.14680248942147633,1
3,"Tako sta šla skupaj v mesto in ko sta prišla pred mesnico, je vrabec dejal psu: »Ostani tukaj, odkljuval ti bom kos mesa.« In zletel je na mizo, pogledal okrog sebe, ali ga kdo vidi ter začel kljuvati kos mesa in ga vleči sem in tja, dokler ni kos, ki je ležal na robu, zdrsnil in padel na tla.",2.583538683392199,2.7769502457002457,0.19341156230804657,1
4,"Pes ga je pograbil, stekel v kot in ga požrl.",2.7211361291273586,2.727092239091981,0.005956109964622591,1
5,"»Pojdiva zdaj v drugo mesnico,« je rekel vrabec, »poskrbel ti bom še en kos, da se boš do sitega najedel.« Ko je pes pogoltnil tudi drugi kos, ga je vrabec vprašal: »Bratec, si zdaj sit?« »Mesa sem sit,« je odgovoril pes, »a kruha še nisem dobil.« »Tudi kruha dobiš, kar z menoj pojdi.« Vrabec ga je odvedel v pekarno in je začel kljuvati tam, dokler se ni skotalilo nekaj hlebčkov na tla.",2.5499755859375,2.803174556902985,0.2531989709654847,1
6,"In ko je pes želel še več, ga je povedel še v drugo pekarno in mu priskrbel še kruh.",2.7479153271787657,2.802865543720885,0.05495021654211918,1
7,"Ko je pes požrl, ga je vprašal: »Bratec kosmatin, si zdaj sit?« »Sem,« je odgovoril pes, »zdaj pa pojdiva malo iz mesta.« 

In odšla sta iz mesta na glavno cesto.",2.6907062980061025,2.822848849826389,0.13214255182028634,1
8,"Bilo pa je zelo vroče in ko sta prehodila košček poti, je pes dejal: »Truden sem in rad bi malo zaspal.« »No, kar zaspi, jaz pa sedem ta čas na vejico.« Pes je legel sredi ceste in trdno zaspal.",2.5925083835253724,2.752908319512337,0.16039993598696478,1
9,"Ko pa je ležal tam in spal, je pripeljal po cesti voznik z vozom, v katerega so bili vpreženi trije konji.",2.569275875015563,2.638911152265936,0.06963527725037322,1
10,Na vozu sta bila dva soda vina.,2.6370166596912203,2.6848507835751487,0.04783412388392838,1
11,"Ko je vrabec videl, da se voznik noče umakniti in da vozi kar po kolovozu, kjer je ležal pes, mu je vzkliknil: »Nikar tega, voznik, nesrečnega te bom storil!« »Ti me že ne boš storil nesrečnega,« je zagodrnjal voznik predse, počil z bičem in pognal voz čez psa, da ga je povozil.",2.379468292885638,2.6828257459275267,0.30335745304188855,1
12,"»Povozil si mi brata kosmatina,« je zavpil tedaj vrabec, »to boš plačal z vozom in s konji.« »Saj, z vozom in s konji,« je posmehljivo rekel voznik, »kje bi mi mogel ti škodovati.« Voznik je peljal dalje, vrabec pa je zlezel pod ponjavo na vozu ter začel kljuvati čep na sodu in je kljuval tako dolgo, da ga je prekljuval in je steklo vse vino iz soda, ne da bi bil voznik kaj opazil.",2.0559675660851884,2.554591627425799,0.49862406134061077,1
