,sentence,with_sentence,without_sentence,difference,label
0,"Neki ovčarski pes ni imel dobrega gospodarja, ampak tako slabega, da je stradal pri njem.",0.5163901448249817,0.3892451524734497,-0.12714499235153198,1
1,"Ko ni mogel več vzdržati, je odšel ves žalosten po svetu.",0.3892451524734497,0.2518443465232849,-0.1374008059501648,1
2,"Na cesti ga je srečal vrabec in ga vprašal: »Kaj pa ti je, bratec kosmati, da si tako žalosten?« »Lačen sem,« je rekel pes, »in nimam kaj jesti.« »Pojdi z menoj, brate, v mesto, pa se boš nasitil,« je dejal vrabec.",0.14031708240509033,0.0841713547706604,-0.05614572763442993,1
3,"Tako sta šla skupaj v mesto in ko sta prišla pred mesnico, je vrabec dejal psu: »Ostani tukaj, odkljuval ti bom kos mesa.« In zletel je na mizo, pogledal okrog sebe, ali ga kdo vidi ter začel kljuvati kos mesa in ga vleči sem in tja, dokler ni kos, ki je ležal na robu, zdrsnil in padel na tla.",0.08823574334383011,0.2582840025424957,0.17004825919866562,1
4,"Pes ga je pograbil, stekel v kot in ga požrl.",0.26577165722846985,1.1423927545547485,0.8766210973262787,1
5,"»Pojdiva zdaj v drugo mesnico,« je rekel vrabec, »poskrbel ti bom še en kos, da se boš do sitega najedel.« Ko je pes pogoltnil tudi drugi kos, ga je vrabec vprašal: »Bratec, si zdaj sit?« »Mesa sem sit,« je odgovoril pes, »a kruha še nisem dobil.« »Tudi kruha dobiš, kar z menoj pojdi.« Vrabec ga je odvedel v pekarno in je začel kljuvati tam, dokler se ni skotalilo nekaj hlebčkov na tla.",0.7090916633605957,0.33576643466949463,-0.3733252286911011,1
6,"In ko je pes želel še več, ga je povedel še v drugo pekarno in mu priskrbel še kruh.",0.4926672577857971,0.5854964256286621,0.09282916784286499,1
7,"Ko je pes požrl, ga je vprašal: »Bratec kosmatin, si zdaj sit?« »Sem,« je odgovoril pes, »zdaj pa pojdiva malo iz mesta.« 

In odšla sta iz mesta na glavno cesto.",0.7486599683761597,0.5378385782241821,-0.21082139015197754,1
8,"Bilo pa je zelo vroče in ko sta prehodila košček poti, je pes dejal: »Truden sem in rad bi malo zaspal.« »No, kar zaspi, jaz pa sedem ta čas na vejico.« Pes je legel sredi ceste in trdno zaspal.",0.5421725511550903,0.41027483344078064,-0.1318977177143097,1
9,"Ko pa je ležal tam in spal, je pripeljal po cesti voznik z vozom, v katerega so bili vpreženi trije konji.",0.289894700050354,0.3171933889389038,0.027298688888549805,1
10,Na vozu sta bila dva soda vina.,0.17937736213207245,0.3625625967979431,0.18318523466587067,1
