,sentence,with_sentence,without_sentence,difference,label
0,"Neki ovčarski pes ni imel dobrega gospodarja, ampak tako slabega, da je stradal pri njem.",18.064992331288344,18.14720531377812,0.08221298248977504,1
1,"Ko ni mogel več vzdržati, je odšel ves žalosten po svetu.",18.14061663543897,18.10901114159529,-0.03160549384368139,1
2,"Na cesti ga je srečal vrabec in ga vprašal: »Kaj pa ti je, bratec kosmati, da si tako žalosten?« »Lačen sem,« je rekel pes, »in nimam kaj jesti.« »Pojdi z menoj, brate, v mesto, pa se boš nasitil,« je dejal vrabec.",18.17248347355769,18.29542267628205,0.12293920272436054,1
3,"Tako sta šla skupaj v mesto in ko sta prišla pred mesnico, je vrabec dejal psu: »Ostani tukaj, odkljuval ti bom kos mesa.« In zletel je na mizo, pogledal okrog sebe, ali ga kdo vidi ter začel kljuvati kos mesa in ga vleči sem in tja, dokler ni kos, ki je ležal na robu, zdrsnil in padel na tla.",18.368170262896825,18.41370597718254,0.04553571428571601,1
4,"Pes ga je pograbil, stekel v kot in ga požrl.",18.025835429152398,17.91068466395548,-0.11515076519691902,1
5,"»Pojdiva zdaj v drugo mesnico,« je rekel vrabec, »poskrbel ti bom še en kos, da se boš do sitega najedel.« Ko je pes pogoltnil tudi drugi kos, ga je vrabec vprašal: »Bratec, si zdaj sit?« »Mesa sem sit,« je odgovoril pes, »a kruha še nisem dobil.« »Tudi kruha dobiš, kar z menoj pojdi.« Vrabec ga je odvedel v pekarno in je začel kljuvati tam, dokler se ni skotalilo nekaj hlebčkov na tla.",18.521895090738933,18.223003387451172,-0.2988917032877616,1
6,"In ko je pes želel še več, ga je povedel še v drugo pekarno in mu priskrbel še kruh.",17.6522606814056,17.70563934452801,0.05337866312240891,1
7,"Ko je pes požrl, ga je vprašal: »Bratec kosmatin, si zdaj sit?« »Sem,« je odgovoril pes, »zdaj pa pojdiva malo iz mesta.« 

In odšla sta iz mesta na glavno cesto.",17.85225440945688,17.90733530635917,0.05508089690228957,1
8,"Bilo pa je zelo vroče in ko sta prehodila košček poti, je pes dejal: »Truden sem in rad bi malo zaspal.« »No, kar zaspi, jaz pa sedem ta čas na vejico.« Pes je legel sredi ceste in trdno zaspal.",18.129955150462962,17.86296025028935,-0.2669949001736107,1
9,"Ko pa je ležal tam in spal, je pripeljal po cesti voznik z vozom, v katerega so bili vpreženi trije konji.",17.532953789893618,17.941206781914893,0.40825299202127496,1
10,Na vozu sta bila dva soda vina.,17.700965143019154,17.809666787424394,0.10870164440524022,1
