,sentence,with_sentence,without_sentence,difference,label
0,"Bil je mož, ki je bil star kakor zemlja; oči so mu opešale in se solzile, ušesa so mu oglušela in kolena so se mu tresla.",44.14898722061258,43.5234375,-0.6255497206125824,1
1,"Ko je sedel pri jedi za mizo in komaj držal žlico v roki, se je juha zlivala na prt na mizi in tudi iz ust se mu je kaj pocedilo.",41.94297320579848,42.245158032319395,0.3021848265209144,1
2,Sinu in njegovi ženi se je to gnusilo.,44.26109583976338,46.061664094650205,1.8005682548868265,1
3,"Zato sta nazadnje posadila deda v kot za peč, kjer sta mu dajala jesti iz lončene skledice, pa še to ne toliko, da bi se do sitega najedel.",45.10703675176056,44.44859521713615,-0.6584415346244086,1
4,Tako je starček ves potrt gledal k mizi in solze so mu tekle iz oči.,44.28403577302632,44.16259251644737,-0.12144325657894939,1
5,Nekoč njegove tresoče se roke niso mogle obdržati sklede; padla mu je na tla in se razbila.,45.6152533989448,44.07736721286526,-1.5378861860795396,1
6,"Mlada žena ga je ozmerjala, on pa ni ničesar rekel in je samo zavzdihnil.",44.26577884203767,46.16857408497432,1.902795242936648,1
7,Nato mu je za majhen denar kupila leseno skledico in iz nje je moral jesti.,45.7105484629065,46.818526105182926,1.107977642276424,1
8,"Ko so pa nekoč tako sedeli, je mali štiriletni vnuk začel sestavljati na tleh neke deščice.",45.13169508713942,47.16115159254808,2.0294565054086604,1
9,»Kaj boš pa naredil?« ga je vprašal oče.,49.14578812210648,47.74346245659722,-1.4023256655092595,1
10,"»Majhno koritce,« je odgovoril otrok.",47.75527909873188,51.20201752151268,3.446738422780797,1
11,"»Iz njega bosta jedla mama in ata, ko bom jaz velik.« Tedaj sta se mož in žena za nekaj trenutkov spogledala, nato pa so jima privrele solze iz oči.",51.3753912510016,49.60566907051282,-1.7697221804887846,1
12,"Nemudoma sta prosila deda, naj sede k njima za mizo.",47.061729431152344,48.47669982910156,1.4149703979492188,1
