,sentence,with_sentence,without_sentence,difference,label
0,"Bil je nekdaj reven kmet, Rak po imenu.",2.9304056654881387,2.9575831758342024,0.027177510346063638,1
1,Nekega dne je z dvema voloma odpeljal drva v mesto in jih prodal nekemu doktorju.,2.8994359527459124,2.942984407964135,0.04354845521822259,1
2,"Doktor je ravno sedel pri kosilu, ko je prišel kmet po denar.",2.9433255546536796,2.9641356364989178,0.020810081845238138,1
3,"Kmet je videl, kako doktor lepo je in pije in srce mu je prevzela želja, da bi bil tudi sam doktor.",2.8841734026918315,2.950327991783553,0.06615458909172167,1
4,"Ko je tako še malo počakal, je nazadnje vprašal, ali bi tudi on lahko postal doktor.",2.907796408284966,2.937164617691818,0.029368209406851697,1
5,»Zakaj pa ne?« je rekel doktor.,2.9454027752543603,2.9506977879723837,0.005295012718023351,1
6,»To se kaj kmalu lahko zgodi.« »Kaj pa moram storiti?« je vprašal kmet.,2.93640294506463,2.9602636030221796,0.02386065795754977,1
7,"»Najprej si kupi abecednik, knjigo, ki ima spredaj petelina naslikanega,« ga je doktor začel poučevati.",2.906663070660349,2.9777309082618832,0.07106783760153412,1
8,"»Drugič: prodaj voz in oba vola in si z denarjem nakupi oblek in vse drugo, kar je potrebno za doktorsko umetnost; tretjič: naroči si tablo z napisom: ,Jaz sem doktor Vseznalec', ter si jo pribij nad hišna vrata.« Kmet je storil vse, kakor mu je bilo naročeno.",2.678517997722187,2.9303378131993285,0.2518198154771416,1
9,"Ko je tako nekaj časa doktaril, toda ne preveč, se je zgodilo, da so nekemu bogatemu, visokemu gospodu ukradli denar.",2.847038006684147,2.931868646299003,0.08483063961485593,1
10,"Ta gospod je zvedel, da živi v tej in tej vasi doktor Vseznalec, ki mora za gotovo vedeti, kam je denar izginil.",2.805504947728504,2.9071681733765353,0.10166322564803121,1
11,"Zato je dal napreči voz in se odpeljal v tisto vas ter vprašal kmeta, če je on doktor Vseznalec.",2.8624977030775796,2.9195791889937404,0.0570814859161608,1
12,"»Res, to sem jaz,« je rekel krnet.",2.8892812562102543,2.9358701963682434,0.04658894015798909,1
13,"»Pojdite torej z menoj in poiščite ukradeni denar!« 

»Dobro,« je rekel Vseznalec, »a Jera, moja žena, mora tudi z menoj.« Gospod je bil zadovoljen, posadil ju je na voz in vsi trije so se odpeljali.",2.751328728122356,2.929302906223562,0.17797417810120564,1
14,"Ko so prišli v plemiški dvorec, je bila miza že pogrnjena in doktor Vseznalec je moral kositi z drugimi vred »Prav, a Jeta, moja žena, tudi,« je rekel in sedel za mizo.",2.697870630417427,2.8849516262973314,0.18708099587990423,1
15,"Ko je prišel prvi služabnik s skledo dobre jedi, je dregnil krnet svojo ženo in dejal: »Jera, ta je bil prvi!« — misleč pri tem tistega, ki je prinesel prvo jed.",2.583660827020202,2.8306110420612374,0.2469502150410352,1
16,"Služabnik pa je mislil, .da je hotel reči s tem: »To je bil prvi tat.« In ker je bilo to res, se je ustrašil in je zunaj rekel svojim tovarišem: »Doktor vse ve, slabo jo bomo skupili.",2.6050951325491574,2.842233310656601,0.23713817810744375,1
17,"Dejal je, da sem bil jaz prvi.« Drugi služabnik se kar ni upal noter, a moral je.",2.6554502952755907,2.741576828042979,0.08612653276738813,1
18,"Ko je vstopil s svojo skledo v sobo, je kmet dregnil svojo ženo: »Jera, ta je drugi!« Tudi ta služabnik se je hudo prestrašil in se je potrudil, da je bil čimprej zunaj.",2.5409718574929974,2.720552674194678,0.17958081670168058,1
19,"Tretjemu se ni godilo nič drugače, kajti kmet je rekel svoji ženi: »Jera, ta je tretji!« Četrti je moral prinesti v sobo pokrito skledo in gospod je rekel doktorju, da bi preskusil njegovo umetnost, naj ugane, kaj je v skledi.",2.482670787103013,2.7691642438161646,0.2864934567131514,1
20,V njej so bili raki.,2.751599020209194,2.8000730404183884,0.048474020209194446,1
21,"Kmet je ogledoval skledo in ni vedel, kako bi si pomagal, zato je zamrmral: »Oh, jaz ubogi Rak!« Ko je gospod to slišal, je kriknil: »Glejte ga, res ve, gotovo tudi ve, kdo ima denar.« Služabnik je kar prebledel od groze in je pomežiknil doktorju, naj stopi malo ven.",2.321890157545912,2.7365138338640405,0.41462367631812835,1
22,"Zunaj so mu vsi štirje priznali, da so ukradli denar, in obljubili, da ga bojo vrnili in mu dali še lepo nagrado povrhu, če jih ne izda, ker bi jim drugače trda predla.",2.3233387267667482,2.7455153122446894,0.4221765854779411,1
23,"Pokazali so mu tudi, kje je denar skrit.",2.6134332395067403,2.760659012140012,0.14722577263327175,1
24,"Doktor je bil zadovoljen s tem, vrnil se je v sobo, sedel za mizo in rekel: »Gospod, zdaj naj še poiščem v tej moji knjigi, kje tiči denar.« Peti služabnik pa se je medtem splazil v peč, da bi slišal, ali ve doktor še kaj več.",1.9625946715637879,2.7487742665049795,0.7861795949411916,1
25,"Ta pa je sedel, odprl svoj abecednik in listal po njem, da bi poiskal petelina.",1.4243200620015461,3.030101776123047,1.6057817141215007,1
26,"Ko ga pa ni mogel najti, je rekel jezno: »Saj si notri, zato moraš tudi ven.« Tisti v peči pa je mislil, da leti to nanj in je ves prestrašen skočil iz peči ter dejal: »Ta človek vse ve.« Nato je doktor Vseznalec pokazal gospodu, kje je denar, ni pa povedal, kdo ga je ukradel.",3.5478038787841797,3.5448166529337564,-0.002987225850423325,1
