,sentence,with_sentence,without_sentence,difference,label
0,"Bila je nekoč majhna, srčkana deklica, ki jo je vsakdo vzljubil, če ga je le pogledala.",44.90628049772284,44.39350195185426,-0.5127785458685779,0
1,Najrajši pa jo je imela njena babica.,42.593626806833115,42.79589972076216,0.20227291392904334,0
2,"Ta sploh ni vedela, kaj vse bi ji dala.",42.85356603656519,42.74152827183984,-0.11203776472535054,0
3,Nekoč ji je podarila kapico iz rdečega žameta.,42.561077176450965,42.700993370580385,0.13991619412941958,0
4,"Ker ji je tako ljubko pristajala in ker tudi sama ni hotela nositi nič drugega več, so ji rekli kar Rdeča kapica.",45.08721841124661,44.80204628218157,-0.28517212906503886,1
5,"Nekega dne ji je rekla mama: »Rdeča kapica, na kos pogače in steklenico vina in nesi to naši babici.",42.78560051144244,42.56259210298197,-0.22300840846047265,1
6,Babica je bolna in slaba in to ji bo dobro delo.,42.19804084852735,42.84805618863955,0.6500153401122049,1
7,Pokrepčalo jo bo.,45.510582636443665,45.619140625,0.1085579885563348,0
8,"Le hitro se odpravi, da ne bo prevroče.",43.106248885520685,43.1164825918331,0.010233706312412494,0
9,"In ko prideš v gozd, hodi lepo naravnost in ne tekaj po stranskih stezah, da ne boš padla in razbila steklenice, tako bi babica ničesar ne dobila.",44.39229296588408,44.73880857942039,0.34651561353631166,0
10,"In ko vstopiš v sobo, ne pozabi voščiti dobro jutro in ne kukaj prej po vseh kotih in kotičkih.« »Vse bom napravila lepo v redu, kakor je treba,« je rekla Rdeča kapica in dala mami roko.",43.36986082132018,43.08372059939302,-0.2861402219271625,0
11,"Babica pa je imela hišico dve uri daleč od vasi, sredi nekega gozda.",42.1646985407066,42.532519081221196,0.3678205405145931,0
12,"Ko je Rdeča kapica prišla v hosto, je srečala volka.",43.270991530373834,43.204414914330215,-0.0665766160436192,1
13,"Ker ni vedela, kakšna huda zver je to, se ga ni bala.",42.929545790615144,42.9482421875,0.018696396884855915,0
14,"»Dobro jutro, Rdeča kapica,« jo je nagovoril volk.",43.48019084732214,43.01058528177458,-0.4696055655475604,0
