,sentence,with_sentence,without_sentence,difference,label
0,"There was once upon a time an old goat who had seven little kids, and loved them with all the love of a mother for her children.",13.714117423620236,13.453287974293692,-0.2608294493265433,0
1,One day she wanted to go into the forest and fetch some food.,13.139880581839309,12.98445021995352,-0.15543036188578974,0
2,"So she called all seven to her and said: ‘Dear children, I have to go into the forest, be on your guard against the wolf; if he comes in, he will devour you all--skin, hair, and everything.The wretch often disguises himself, but you will know him at once by his rough voice and his black feet.’",13.789948538448034,13.381066483058287,-0.4088820553897463,1
3,"The kids said: ‘Dear mother, we will take good care of ourselves; you may go away without any anxiety.’",13.36694737312366,13.22122526134739,-0.14572211177626926,0
4,"Then the old one bleated, and went on her way with an easy mind.",13.74364704018827,13.77868024755612,0.03503320736784943,0
5,"It was not long before someone knocked at the house-door and called: ‘Open the door, dear children; your mother is here, and has brought something back with her for each of you.’",13.847281156226556,13.838025424324831,-0.009255731901724573,1
6,"But the little kids knew that it was the wolf, by the rough voice.",13.643912834567198,13.653906843204252,0.009994008637054463,0
7,"‘We will not open the door,’ cried they, ‘you are not our mother. She has a soft, pleasant voice, but your voice is rough; you are the wolf!’",13.87877409520063,13.88314903373328,0.004374938532651029,1
8,"Then the wolf went away to a shopkeeper and bought himself a great lump of chalk, ate this and made his voice soft with it.",13.764273563508064,13.787591355846773,0.023317792338708898,1
9,"Then he came back, knocked at the door of the house, and called: ‘Open the door, dear children, your mother is here and has brought something back with her for each of you.’",13.874074146775545,13.88873403475712,0.014659887981574471,0
10,"But the wolf had laid his black paws against the window, and the children saw them and cried: ‘We will not open the door, our mother has not black feet like you: you are the wolf!’",13.85967443379791,13.913962121624564,0.05428768782665472,1
11,"Then the wolf ran to a baker and said: ‘I have hurt my feet, rub some dough over them for me.’",13.805359051530154,13.914182922198469,0.10882387066831534,0
12,"And when the baker had rubbed his feet over, he ran to the miller and said: ‘Strew some white meal over my feet for me.’",13.945330787687267,13.953231068586142,0.007900280898875067,0
13,"The miller thought to himself: ‘The wolf wants to deceive someone,’ and refused; but the wolf said: ‘If you will not do it, I will devour you.’",13.699880537014563,13.792894796723301,0.09301425970873822,0
14,"Then the miller was afraid, and made his paws white for him.",13.797744766009853,13.838500615763547,0.04075584975369395,0
15,"Truly, this is the way of mankind.",13.691500376506024,13.715996799698795,0.024496423192770678,0
16,"So now the wretch went for the third time to the house-door, knocked at it and said: ‘Open the door for me, children, your dear little mother has come home, and has brought every one of you something back from the forest with her.’",13.778618649246829,13.705727446154862,-0.07289120309196662,1
17,The little kids cried: ‘First show us your paws that we may know if you are our dear little mother.’,13.733833412936681,13.745832551514738,0.0119991385780569,0
18,"Then he put his paws in through the window and when the kids saw that they were white, they believed that all he said was true, and opened the door.",14.154344128024194,14.075089555731568,-0.07925457229262634,1
19,But who should come in but the wolf!,13.808172130250876,13.816267229434072,0.008095099183195842,0
20,They were terrified and wanted to hide themselves.,13.932921930407801,13.926333019355791,-0.0065889110520096494,0
21,"One sprang under the table, the second into the bed, the third into the stove, the fourth into the kitchen, the fifth into the cupboard, the sixth under the washing-bowl, and the seventh into the clock-case.",14.105192525813516,14.0801587922403,-0.025033733573215144,1
