,sentence,with_sentence,without_sentence,difference,label
0,"There was once upon a time an old goat who had seven little kids, and loved them with all the love of a mother for her children.",2.572439729324495,2.672243430397727,0.099803701073232,0
1,One day she wanted to go into the forest and fetch some food.,2.7207664114529972,2.7449443379386524,0.0241779264856552,0
2,"So she called all seven to her and said: ‘Dear children, I have to go into the forest, be on your guard against the wolf; if he comes in, he will devour you all--skin, hair, and everything.The wretch often disguises himself, but you will know him at once by his rough voice and his black feet.’",2.258166156166181,2.469007147006798,0.2108409908406168,1
3,"The kids said: ‘Dear mother, we will take good care of ourselves; you may go away without any anxiety.’",2.602268223373816,2.6300887623555895,0.027820538981773613,0
4,"Then the old one bleated, and went on her way with an easy mind.",2.684730211819703,2.703198100080035,0.018467888260331744,0
5,"It was not long before someone knocked at the house-door and called: ‘Open the door, dear children; your mother is here, and has brought something back with her for each of you.’",2.5798170722349307,2.6100983095129626,0.03028123727803189,1
6,"But the little kids knew that it was the wolf, by the rough voice.",2.7737465716422873,2.7840866233461474,0.010340051703860098,0
7,"‘We will not open the door,’ cried they, ‘you are not our mother. She has a soft, pleasant voice, but your voice is rough; you are the wolf!’",2.65563407193226,2.67965060927303,0.024016537340769695,1
8,"Then the wolf went away to a shopkeeper and bought himself a great lump of chalk, ate this and made his voice soft with it.",2.758153567259339,2.777401576718151,0.019248009458811666,1
9,"Then he came back, knocked at the door of the house, and called: ‘Open the door, dear children, your mother is here and has brought something back with her for each of you.’",2.7569789909046785,2.7801445955355493,0.023165604630870806,0
10,"But the wolf had laid his black paws against the window, and the children saw them and cried: ‘We will not open the door, our mother has not black feet like you: you are the wolf!’",2.8028636682004433,2.8336942322925647,0.03083056409212137,1
11,"Then the wolf ran to a baker and said: ‘I have hurt my feet, rub some dough over them for me.’",2.938439714236539,2.9524853335225525,0.014045619286013444,0
12,"And when the baker had rubbed his feet over, he ran to the miller and said: ‘Strew some white meal over my feet for me.’",2.942386594368545,2.956589369367925,0.01420277499937983,0
13,"The miller thought to himself: ‘The wolf wants to deceive someone,’ and refused; but the wolf said: ‘If you will not do it, I will devour you.’",2.963455357673309,2.9812413536291418,0.017785995955832856,0
14,"Then the miller was afraid, and made his paws white for him.",3.1105434253572577,3.115072382912854,0.004528957555596236,0
15,"Truly, this is the way of mankind.",3.1439922272212923,3.1461081277756464,0.0021159005543540665,0
16,"So now the wretch went for the third time to the house-door, knocked at it and said: ‘Open the door for me, children, your dear little mother has come home, and has brought every one of you something back from the forest with her.’",2.9745612244604263,3.0301992478921695,0.05563802343174329,1
17,The little kids cried: ‘First show us your paws that we may know if you are our dear little mother.’,3.1188185633724306,3.143041043298646,0.024222479926215623,0
18,"Then he put his paws in through the window and when the kids saw that they were white, they believed that all he said was true, and opened the door.",3.093369802665421,3.1322704676247435,0.03890066495932265,1
19,But who should come in but the wolf!,3.1900639760518024,3.1967001300134106,0.0066361539616082155,0
20,They were terrified and wanted to hide themselves.,3.216621307361232,3.222584534282145,0.005963226920913112,0
21,"One sprang under the table, the second into the bed, the third into the stove, the fourth into the kitchen, the fifth into the cupboard, the sixth under the washing-bowl, and the seventh into the clock-case.",3.0408648694277303,3.093246244563012,0.052381375135281516,1
22,"But the wolf found them all, and used no great ceremony; one after the other he swallowed them down his throat.",3.0981892116968113,3.1372437986444486,0.039054586947637304,0
