,sentence,with_sentence,without_sentence,difference,label
0,"Neki kmet je imel zvestega psa, ki mu je bilo ime Sultan.",48.01020676483614,48.23862378210806,0.22841701727191577,0
1,"Pes pa se je postaral in zgubil je vse svoje zobe, tako da ni mogel več krepko zgrabiti.",47.261894707207205,47.82589386261261,0.5639991554054049,1
2,"Nekega dne je stal kmet s svojo ženo pred hišnimi vrati in dejal: »Starega Sultana bom
jutri ustrelil, ker ni več za rabo.«",48.49401673274254,48.882980118936565,0.38896338619402826,1
3,"Ženi pa se je zvesta žival smilila in je rekla:
»Toliko let nam je služil in zvesto držal z nami, lahko bi ga iz usmiljenja obdržala.«",47.91715212548169,48.64953260476879,0.7323804792870945,0
4,"»Kje neki,« je rekel kmet, »saj si ob pamet.",47.25060272216797,47.050235748291016,-0.20036697387695312,0
5,"Niti enega zoba nima več, tatovi se ga ne bojijo, lahko ga pogrešamo.Če nam je služil, se je zato vsak dan dobro nažrl.«",49.35332725253807,49.05885945431472,-0.29446779822335145,1
6,"Ubogi pes, ki je ležal nedaleč od tod
zleknjen na soncu, pa je vse to slišal.",48.848130841121495,48.74386682242991,-0.10426401869158752,1
7,"Žalosten je bil, ker je bil zanj naslednji dan njegov zadnji.",46.41596818901795,46.32904897043294,-0.08691921858500962,0
8,"Imel pa je dobrega starega znanca, volka, in k temu se je zvečer splazil ter mu potožil
usodo, ki ga čaka.",46.3555198120915,46.57148267293028,0.21596286083877914,1
9,"»Kar dobre volje bodi, Sultan,« je rekel volk, »jaz ti že pomagam iz stiske.",49.65095398428732,49.61952861952862,-0.03142536475869662,1
10,Nekaj sem si izmislil.,49.90864601048753,49.704223356009074,-0.20442265447845642,1
11,Jutri odide tvoj gospodar z ženo po seno.,46.787298387096776,46.82934907834101,0.042050691244234883,1
12,"S seboj bosta vzela svojega malega otroka, ker ne bo nikogar doma.",46.68470135647608,46.91905812427071,0.23435676779462966,1
13,Navadno položita med delom otroka za seč v senco.,47.074520301365794,47.036756791864605,-0.037763509501189674,1
14,"Lezi ti zraven otroka, kakor da ga hočeš stražiti.",46.769044740024185,46.764250491233376,-0.004794248790808808,1
15,Jaz pa se bom medtem priplazil iz gozda in ugrabil otroka.,46.87455796432965,46.88371098554735,0.009153021217706225,1
16,"Ti moraš steči za menoj, kakor da mi ga hočeš iztrgati.",47.0947596455458,46.918228513174405,-0.1765311323713945,1
17,"Jaz ga bom spustil na tla, ti pa ga boš prinesel staršem nazaj.",46.59335436698718,46.66775841346154,0.07440404647436338,1
18,"Mislila bosta, da si ga rešil in ti bosta veliko preveč hvaležna, da bi ti storila kaj žalega.",50.06544263925729,49.804889547413794,-0.26055309184349795,1
19,"Narobe, še v posebni milosti boš in ničesar več ne boš pogrešal.«: Ta naklep je bil psu všeč.",46.87676480716254,46.76635674931129,-0.11040805785124519,1
20,"In kakor sta ga zasnovala, tako sta ga izvedla.",46.963875440140846,46.77738776408451,-0.18648767605633765,0
21,"Oče je zakričal, ko je zagledal volka, ki je tekel z otrokom, ko ga je pa stari Sultan
prinesel nazaj, je bil neznansko vesel.",49.43860696402077,49.643198256676556,0.20459129265578468,0
