,sentence,with_sentence,without_sentence,difference,label
0,There was once a king’s son who had a bride whom he loved very much.,13.70570718344156,13.626381138392857,-0.07932604504870255,1
1,"And
when he was sitting beside her and very happy, news came that his father
lay sick unto death, and desired to see him once again before his end.",13.979818156400551,13.56551101169993,-0.41430714470062036,1
2,"Then he said to his beloved: ‘I must now go and leave you, I give you
a ring as a remembrance of me.",13.105289690585332,13.281451097496474,0.17616140691114168,1
3,"When I am king, I will return and fetch
you.’ So he rode away, and when he reached his father, the latter was
dangerously ill, and near his death.",14.062836599384504,13.795220288740044,-0.2676163106444598,1
4,"He said to him: ‘Dear son, I wished
to see you once again before my end, promise me to marry as I wish,’ and
he named a certain king’s daughter who was to be his wife.",13.489773098841555,13.454586194413304,-0.0351869044282509,1
5,"The son was
in such trouble that he did not think what he was doing, and said: ‘Yes,
dear father, your will shall be done,’ and thereupon the king shut his
eyes, and died.",13.795629067113442,13.70283665986791,-0.09279240724553262,1
6,"When therefore the son had been proclaimed king, and the time of
mourning was over, he was forced to keep the promise which he had given
his father, and caused the king’s daughter to be asked in marriage, and
she was promised to him.",14.004654053917609,13.80909701888126,-0.19555703503634803,1
7,"His first betrothed heard of this, and fretted
so much about his faithfulness that she nearly died.",13.819761417303054,13.833562035269292,0.013800617966237994,1
8,"Then her father
said to her: ‘Dearest child, why are you so sad?",13.850330972906404,13.947429187192117,0.09709821428571352,1
9,"You shall have
whatsoever you will.’ She thought for a moment and said: ‘Dear father,
I wish for eleven girls exactly like myself in face, figure, and size.’
The father said: ‘If it be possible, your desire shall be fulfilled,’
and he caused a search to be made in his whole kingdom, until eleven
young maidens were found who exactly resembled his daughter in face,
figure, and size.",13.886217108892321,13.810464992001323,-0.07575211689099781,1
10,"When they came to the king’s daughter, she had twelve suits of
huntsmen’s clothes made, all alike, and the eleven maidens had to put
on the huntsmen’s clothes, and she herself put on the twelfth suit.",13.478391437861271,13.519561355973025,0.041169918111753745,1
11,"Thereupon she took her leave of her father, and rode away with them,
and rode to the court of her former betrothed, whom she loved so dearly.",13.845585418794688,13.789564247637896,-0.05602117115679128,1
12,"Then she asked if he required any huntsmen, and if he would take all of
them into his service.",13.857867273265969,13.854991189496008,-0.0028760837699604025,1
13,"The king looked at her and did not know her, but
as they were such handsome fellows, he said: ‘Yes,’ and that he would
willingly take them, and now they were the king’s twelve huntsmen.",13.448331356573158,13.559382305418042,0.11105094884488409,1
14,"The king, however, had a lion which was a wondrous animal, for he knew
all concealed and secret things.",13.864656301006528,13.863595790261153,-0.001060510745375609,1
15,"It came to pass that one evening he
said to the king: ‘You think you have twelve huntsmen?’ ‘Yes,’ said the
king, ‘they are twelve huntsmen.’ The lion continued: ‘You are mistaken,
they are twelve girls.’ The king said: ‘That cannot be true!",13.27280107516687,13.431576626972088,0.15877555180521874,1
16,"How
will you prove that to me?’ ‘Oh, just let some peas be strewn in the
ante-chamber,’ answered the lion, ‘and then you will soon see.",13.41040591711052,13.620148395888815,0.20974247877829555,1
17,"Men have
a firm step, and when they walk over peas none of them stir, but girls
trip and skip, and drag their feet, and the peas roll about.’ The king
was well pleased with the counsel, and caused the peas to be strewn.",13.794869162819602,13.697659579190342,-0.09720958362925991,1
18,"There was, however, a servant of the king’s who favoured the huntsmen,
and when he heard that they were going to be put to this test he went to
them and repeated everything, and said: ‘The lion wants to make the king
believe that you are girls.’ Then the king’s daughter thanked him, and
said to her maidens: ‘Show some strength, and step firmly on the peas.’
So next morning when the king had the twelve huntsmen called before
him, and they came into the ante-chamber where the peas were lying, they
stepped so firmly on them, and had such a strong, sure walk, that not
one of the peas either rolled or stirred.",13.459160949031366,13.304073094441883,-0.1550878545894836,1
