,sentence,with_sentence,without_sentence,difference,label
0,"By the side of a wood, in a country a long way off, ran a fine stream of water; and upon the stream there stood a mill.",2.70079407354798,2.7867059264520204,0.08591185290404058,0
1,"The miller’s house was close by, and the miller, you must know, had a very beautiful daughter.",2.6920249417701863,2.7855788205227743,0.09355387875258803,0
2,"She was, moreover, very shrewd and clever; and the miller was so proud of her, that he one day told the king of the land, who used to come and hunt in the wood, that his daughter could spin gold out of straw.",2.6315260872538295,2.7945650129923414,0.16303892573851186,1
3,"Now this king was very fond of money; and when he heard the miller’s boast his greediness was raised, and he sent for the girl to be brought before him.",2.6311625232674687,2.7448800383018326,0.11371751503436389,1
4,"Then he led her to a chamber in his palace where there was a great heap of straw, and gave her a spinning-wheel, and said, ‘All this must be spun into gold before morning, as you love your life.’",2.5788426433868037,2.743083667524213,0.16424102413740949,0
5,"It was in vain that the poor maiden said that it was only a silly boast of her father, for that she could do no such thing as spin straw into gold: the chamber door was locked, and she was left alone.",2.612584694144652,2.767833591736469,0.15524889759181715,0
6,"She sat down in one corner of the room, and began to bewail her hard fate; when on a sudden the door opened, and a droll-looking little man hobbled in, and said, ‘Good morrow to you, my good lass; what are you weeping for?’",2.401303765494064,2.6233135202077515,0.22200975471368745,1
7,"‘Alas!’ said she, ‘I must spin this straw into gold, and I know not how.’",2.601921025690886,2.6736967609008966,0.0717757352100108,0
8,"‘What will you give me,’ said the hobgoblin, ‘to do it for you?’",2.645465770156722,2.7125295771572886,0.06706380700056647,0
9,"‘My necklace,’ replied the maiden.",2.7332590094305447,2.766442701289606,0.03318369185906134,1
10,"He took her at her word, and sat himself down to the wheel, and whistled and sang: ‘Round about, round about, Lo and behold! Reel away, reel away, Straw into gold!’",2.5099520818167638,2.7183856170705076,0.20843353525374386,0
11,"And round about the wheel went merrily; the work was quickly done, and the straw was all spun into gold.",2.7414765827396375,2.832918842427677,0.09144225968803976,1
12,"When the king came and saw this, he was greatly astonished and pleased; but his heart grew still more greedy of gain, and he shut up the poor miller’s daughter again with a fresh task.",2.436585944747217,2.669297708429963,0.23271176368274604,0
