,sentence,with_sentence,without_sentence,difference,label
0,There was once a man who had a daughter who was called Clever Elsie.,13.733049849616606,13.589151738498149,-0.14389811111845674,1
1,"And
when she had grown up her father said: ‘We will get her married.’ ‘Yes,’
said the mother, ‘if only someone would come who would have her.’ At
length a man came from a distance and wooed her, who was called Hans;
but he stipulated that Clever Elsie should be really smart.",13.711171473901883,13.462853857672561,-0.2483176162293219,1
2,"‘Oh,’ said
the father, ‘she has plenty of good sense’; and the mother said: ‘Oh,
she can see the wind coming up the street, and hear the flies coughing.’
‘Well,’ said Hans, ‘if she is not really smart, I won’t have her.’ When
they were sitting at dinner and had eaten, the mother said: ‘Elsie, go
into the cellar and fetch some beer.’ Then Clever Elsie took the pitcher
from the wall, went into the cellar, and tapped the lid briskly as she
went, so that the time might not appear long.",13.757178928145498,13.487259848315444,-0.2699190798300535,1
3,"When she was below she
fetched herself a chair, and set it before the barrel so that she had
no need to stoop, and did not hurt her back or do herself any unexpected
injury.",14.211850308877365,14.111025444249542,-0.10082486462782292,1
4,"Then she placed the can before her, and turned the tap, and
while the beer was running she would not let her eyes be idle, but
looked up at the wall, and after much peering here and there, saw a
pick-axe exactly above her, which the masons had accidentally left
there.",14.112708647088354,13.868825562667336,-0.24388308442101803,1
5,"Then Clever Elsie began to weep and said: ‘If I get Hans, and we have
a child, and he grows big, and we send him into the cellar here to draw
beer, then the pick-axe will fall on his head and kill him.’ Then she
sat and wept and screamed with all the strength of her body, over the
misfortune which lay before her.",13.929944454163751,13.8242433519944,-0.10570110216935014,1
6,"Those upstairs waited for the drink,
but Clever Elsie still did not come.",14.052388439007581,14.070915532391455,0.018527093383873705,1
7,"Then the woman said to the servant:
‘Just go down into the cellar and see where Elsie is.’ The maid went and
found her sitting in front of the barrel, screaming loudly.",14.174476402158527,14.198808220541402,0.02433181838287446,1
8,"‘Elsie why
do you weep?’ asked the maid.",14.067695423158641,14.165465098264873,0.0977696751062318,1
9,"‘Ah,’ she answered, ‘have I not reason to
weep?",14.23847784463895,14.31877250866156,0.08029466402260965,1
10,"If I get Hans, and we have a child, and he grows big, and has to
draw beer here, the pick-axe will perhaps fall on his head, and kill
him.’ Then said the maid: ‘What a clever Elsie we have!’ and sat down
beside her and began loudly to weep over the misfortune.",14.475573275425445,14.290387269550243,-0.1851860058752024,1
11,"After a while,
as the maid did not come back, and those upstairs were thirsty for the
beer, the man said to the boy: ‘Just go down into the cellar and see
where Elsie and the girl are.’ The boy went down, and there sat Clever
Elsie and the girl both weeping together.",14.427442762586805,14.268559773763021,-0.15888298882378393,1
12,"Then he asked: ‘Why are you
weeping?’ ‘Ah,’ said Elsie, ‘have I not reason to weep?",14.366916640559733,14.434755508563075,0.06783886800334216,1
13,"If I get Hans,
and we have a child, and he grows big, and has to draw beer here, the
pick-axe will fall on his head and kill him.’ Then said the boy: ‘What
a clever Elsie we have!’ and sat down by her, and likewise began to
howl loudly.",14.75988629220546,14.678039316930077,-0.08184697527538276,1
14,"Upstairs they waited for the boy, but as he still did not
return, the man said to the woman: ‘Just go down into the cellar and see
where Elsie is!’ The woman went down, and found all three in the midst
of their lamentations, and inquired what was the cause; then Elsie told
her also that her future child was to be killed by the pick-axe, when it
grew big and had to draw beer, and the pick-axe fell down.",14.876852344556244,14.604530484068627,-0.272321860487617,1
15,"Then said the
mother likewise: ‘What a clever Elsie we have!’ and sat down and wept
with them.",14.44315787793667,14.427276517811542,-0.015881360125128197,1
16,"The man upstairs waited a short time, but as his wife did not
come back and his thirst grew ever greater, he said: ‘I must go into the
cellar myself and see where Elsie is.’ But when he got into the cellar,
and they were all sitting together crying, and he heard the reason, and
that Elsie’s child was the cause, and the Elsie might perhaps bring one
into the world some day, and that he might be killed by the pick-axe, if
he should happen to be sitting beneath it, drawing beer just at the very
time when it fell down, he cried: ‘Oh, what a clever Elsie!’ and sat
down, and likewise wept with them.",14.997892744297165,14.85125664688656,-0.1466360974106049,1
17,"The bridegroom stayed upstairs alone
for a long time; then as no one would come back he thought: ‘They must be
waiting for me below: I too must go there and see what they are about.’
When he got down, the five of them were sitting screaming and lamenting
quite piteously, each out-doing the other.",14.337475035244362,14.37161800986842,0.03414297462405891,1
18,"‘What misfortune has happened
then?’ asked he.",14.343065869677197,14.476354578039148,0.13328870836195073,1
19,"‘Ah, dear Hans,’ said Elsie, ‘if we marry each other
and have a child, and he is big, and we perhaps send him here to draw
something to drink, then the pick-axe which has been left up there might
dash his brains out if it were to fall down, so have we not reason to
weep?’ ‘Come,’ said Hans, ‘more understanding than that is not needed
for my household, as you are such a clever Elsie, I will have you,’ and
seized her hand, took her upstairs with him, and married her.",14.761850671600877,14.656856496710526,-0.10499417489035068,1
20,"After Hans had had her some time, he said: ‘Wife, I am going out to work
and earn some money for us; go into the field and cut the corn that we
may have some bread.’ ‘Yes, dear Hans, I will do that.’ After Hans had
gone away, she cooked herself some good broth and took it into the field
with her.",14.422462498216325,14.285329043593036,-0.13713345462328874,1
21,"When she came to the field she said to herself: ‘What shall I
do; shall I cut first, or shall I eat first?",14.289339466255251,14.320704355961135,0.031364889705884025,1
22,"Oh, I will eat first.’ Then
she drank her cup of broth and when she was fully satisfied, she once
more said: ‘What shall I do?",14.207006069576794,14.271425255745516,0.06441918616872222,1
23,"Shall I cut first, or shall I sleep first?",14.206658257378471,14.247115523726851,0.04045726634837976,1
24,I will sleep first.’ Then she lay down among the corn and fell asleep.,14.259528283227848,14.3498417721519,0.09031348892405155,1
25,"Hans had been at home for a long time, but Elsie did not come; then said
he: ‘What a clever Elsie I have; she is so industrious that she does not
even come home to eat.’ But when evening came and she still stayed away,
Hans went out to see what she had cut, but nothing was cut, and she
was lying among the corn asleep.",14.72919316254845,14.628175720687985,-0.10101744186046524,1
26,"Then Hans hastened home and brought
a fowler’s net with little bells and hung it round about her, and she
still went on sleeping.",13.78669908311632,13.704761081271702,-0.08193800184461786,1
27,"Then he ran home, shut the house-door, and sat
down in his chair and worked.",13.946350340824203,14.045209785856574,0.09885944503237099,1
28,"At length, when it was quite dark, Clever
Elsie awoke and when she got up there was a jingling all round about
her, and the bells rang at each step which she took.",14.10839374248798,14.09500004695012,-0.013393695537859074,1
29,"Then she was
alarmed, and became uncertain whether she really was Clever Elsie or
not, and said: ‘Is it I, or is it not I?’ But she knew not what answer
to make to this, and stood for a time in doubt; at length she thought:
‘I will go home and ask if it be I, or if it be not I, they will be sure
to know.’ She ran to the door of her own house, but it was shut; then
she knocked at the window and cried: ‘Hans, is Elsie within?’ ‘Yes,’
answered Hans, ‘she is within.’ Hereupon she was terrified, and said:
‘Ah, heavens!",12.363690185546876,13.400655110677084,1.0369649251302082,1
30,"Then it is not I,’ and went to another door; but when the
people heard the jingling of the bells they would not open it, and she
could get in nowhere.",13.462548997667101,13.606269836425781,0.14372083875868036,1
